GPS_A1.EarthMJ2000Eq.X    GPS_A1.EarthMJ2000Eq.Y    GPS_A1.EarthMJ2000Eq.Z    GPS_A2.EarthMJ2000Eq.X    GPS_A2.EarthMJ2000Eq.Y    GPS_A2.EarthMJ2000Eq.Z    GPS_A3.EarthMJ2000Eq.X    GPS_A3.EarthMJ2000Eq.Y    GPS_A3.EarthMJ2000Eq.Z    GPS_A4.EarthMJ2000Eq.X    GPS_A4.EarthMJ2000Eq.Y    GPS_A4.EarthMJ2000Eq.Z    GPS_B1.EarthMJ2000Eq.X    GPS_B1.EarthMJ2000Eq.Y    GPS_B1.EarthMJ2000Eq.Z    GPS_B2.EarthMJ2000Eq.X    GPS_B2.EarthMJ2000Eq.Y    GPS_B2.EarthMJ2000Eq.Z    GPS_B3.EarthMJ2000Eq.X    GPS_B3.EarthMJ2000Eq.Y    GPS_B3.EarthMJ2000Eq.Z    GPS_B4.EarthMJ2000Eq.X    GPS_B4.EarthMJ2000Eq.Y    GPS_B4.EarthMJ2000Eq.Z    GPS_C1.EarthMJ2000Eq.X    GPS_C1.EarthMJ2000Eq.Y    GPS_C1.EarthMJ2000Eq.Z    GPS_C2.EarthMJ2000Eq.X    GPS_C2.EarthMJ2000Eq.Y    GPS_C2.EarthMJ2000Eq.Z    GPS_C3.EarthMJ2000Eq.X    GPS_C3.EarthMJ2000Eq.Y    GPS_C3.EarthMJ2000Eq.Z    GPS_C4.EarthMJ2000Eq.X    GPS_C4.EarthMJ2000Eq.Y    GPS_C4.EarthMJ2000Eq.Z    GPS_D1.EarthMJ2000Eq.X    GPS_D1.EarthMJ2000Eq.Y    GPS_D1.EarthMJ2000Eq.Z    GPS_D2.EarthMJ2000Eq.X    GPS_D2.EarthMJ2000Eq.Y    GPS_D2.EarthMJ2000Eq.Z    GPS_D3.EarthMJ2000Eq.X    GPS_D3.EarthMJ2000Eq.Y    GPS_D3.EarthMJ2000Eq.Z    GPS_D4.EarthMJ2000Eq.X    GPS_D4.EarthMJ2000Eq.Y    GPS_D4.EarthMJ2000Eq.Z    GPS_E1.EarthMJ2000Eq.X    GPS_E1.EarthMJ2000Eq.Y    GPS_E1.EarthMJ2000Eq.Z    GPS_E2.EarthMJ2000Eq.X    GPS_E2.EarthMJ2000Eq.Y    GPS_E2.EarthMJ2000Eq.Z    GPS_E3.EarthMJ2000Eq.X    GPS_E3.EarthMJ2000Eq.Y    GPS_E3.EarthMJ2000Eq.Z    GPS_E4.EarthMJ2000Eq.X    GPS_E4.EarthMJ2000Eq.Y    GPS_E4.EarthMJ2000Eq.Z    GPS_F1.EarthMJ2000Eq.X    GPS_F1.EarthMJ2000Eq.Y    GPS_F1.EarthMJ2000Eq.Z    GPS_F2.EarthMJ2000Eq.X    GPS_F2.EarthMJ2000Eq.Y    GPS_F2.EarthMJ2000Eq.Z    GPS_F3.EarthMJ2000Eq.X    GPS_F3.EarthMJ2000Eq.Y    GPS_F3.EarthMJ2000Eq.Z    GPS_F4.EarthMJ2000Eq.X    GPS_F4.EarthMJ2000Eq.Y    GPS_F4.EarthMJ2000Eq.Z    
12046.5255745331          10600.64655399025         21165.99509530761         7822.915789974667         -25357.94703511519        -1107.846987187065        -14184.50275070733        20158.61195315934         -9885.919408742391        -16760.79995279302        9503.59846936033          -18276.62055996005        -112.4484902514727        -15415.51937214879        -21628.63351060813        26202.91060757147         -2840.882238165254        3276.231682811355         -19716.76595273871        12756.65931340629         12412.26967931171         21924.47756373231         5591.495917988975         13905.38216405789         19698.29524686743         4064.794774138257         -17349.19839649199        -10332.38149672933        -22363.26009166623        -9923.490341597788        -18429.79110570262        -19031.27579004061        1912.593374881275         -7194.174126441958        14307.8230380232          21186.0588708904          -345.8242891120898        24298.6002658993          -10726.53790418771        -12575.81210505226        -9503.754366383022        21377.2553087411          16575.42369739592         -12192.22543841525        -16788.56769808741        -9226.847095579264        24885.72284059845         1007.640740572984         -23579.37924658965        -3660.18349686571         11657.94994843294         17330.64337114754         -13850.97030372935        14607.15023613971         6827.556137063923         14002.69732138294         -21509.75058125423        25010.00850422566         -7915.136288561716        4163.93628535041          6275.574138890072         -15089.9258240873         20933.78887420491         17380.85874858289         20082.56470634012         -202.6000687248317        -18749.20003153714        -1483.826317919753        -18756.1980021048         -20866.79264185705        -12491.72265258948        -10681.59989396876        
10780.88934946358         12945.03144609369         20535.01109243294         9308.932027180434         -24849.69359515805        1135.060325932565         -15030.81333135953        18424.48241880706         -11828.75227679994        -16735.83214302746        7003.994211584649         -19394.26773113324        2587.707681037083         -15693.99136948011        -21270.7676715029         25960.44042064709         -1224.88098065226         5473.321245016102         -21391.94084817276        11727.80438485651         10506.59912577036         20327.18178060693         7084.070834146233         15554.19309070621         20316.99870282343         6307.196062315432         -15905.27293926355        -8405.630766318627        -22224.71387558505        -11864.12597062218        -17314.38550437379        -20139.75999954161        -328.7828829192439        -9177.604643829231        12462.10904230932         21582.06143724854         -2070.249230723422        25005.15787958105         -8720.80368773961         -11366.38630632274        -11902.19833808923        20847.10741917453         16750.69333152609         -9807.992121955527        -18123.8159248668         -10619.90113229991        24128.18723820887         3239.840411170377         -22273.2680334505         -5223.979777285545        13487.34029367764         19264.58716453017         -12993.10832998786        12869.34417137134         4184.692175713177         14683.30447631996         -21731.28087461655        25688.95821308497         -6464.510697824076        1943.205937209719         8296.05317607172          -13310.29027269962        21431.83083847352         16091.38106141498         20989.37778188008         -2441.378227389125        -19603.41762679166        -3773.240205624529        -17521.28897616886        -20611.49685789051        -14335.23182669245        -8673.493516692055        
9400.682365613333         15151.93266015672         19685.79671759182         10696.04439907191         -24077.3202329185         3365.949057043274         -15717.35674744576        16494.45244967762         -13645.8555849411         -16532.97033927789        4429.886882677283         -20305.74747394717        5260.429034525731         -15805.71686173053        -20686.84231956755        25442.02563615538         404.1735064783346         7612.26942847136          -22839.8546711864         10574.3158586984          8489.229621142214         18513.776627961           8501.375601688473         17037.67004479841         20719.8561091835          8482.632775438593         -14292.29699186187        -6389.487696586482        -21849.9245702607         -13678.66905793071        -16014.95297506848        -21034.24025272451        -2566.713477866362        -11063.53968111385        10483.90836029382         21748.65392318652         -3772.717507758406        25446.0635833623          -6622.352957938904        -10036.16528614321        -14174.23093748953        20095.40262308006         16747.90088958893         -7319.445405258371        -19266.39270241786        -11900.11561734755        23114.19464670866         5437.649245113802         -20730.3515213951         -6732.274642014391        15173.36557380269         20993.89547448387         -11997.18238288681        10994.74152276242         1497.299347603595         15207.88502459048         -21721.83106312896        26094.91505264719         -4945.154042075785        -298.2291649841975        10228.40404764684         -11389.15083836971        21702.05644174186         14630.84863729765         21673.12653498775         -4654.251905382946        -20249.3776190503         -6022.614592672928        -16100.16263169673        -20137.19133784339        -16026.46405168049        -6573.167184761569        
7920.55048251721          17197.89868453583         18627.34990123009         11969.51048484646         -23049.01478058066        5561.114282363164         -16236.83303996772        14389.02297210784         -15317.91439195624        -16154.36259041231        1808.621566660589         -21001.36601256605        7877.326479149016         -15749.49270180167        -19883.0378323783         24653.16126984529         2028.974778994278         9670.344955470626         -24045.10520207805        9308.431720554252         6381.579864727749         16503.52145809083         9828.34979889587          18340.04348768988         20902.5653183345          10567.99427376754         -12527.38536911551        -4305.368905978635        -21242.86454497115        -15347.83221766873        -14545.28350758832        -21705.20059018515        -4777.42189034366         -12831.93785192475        8394.22677723163          21684.05052293286         -5435.146650168664        25616.60712090274         -4453.465723141387        -8599.265096469542        -16295.71026114           19130.10490481575         16567.06976332299         -4753.022995133059        -20204.14885724153        -13053.88312405198        21854.50073653385         7577.712449638974         -18967.01634814059        -8169.040437736235        16698.10344472055         22500.17959362916         -10873.75391264227        9003.239191610437         -1206.079507126624        15570.85545000381         -21481.48446489445        26223.54562251396         -3373.200719106292        -2536.555987737884        12052.09296756972         -9346.907325496912        21741.57972528666         13014.76700497378         22126.53380930669         -6817.70669699756         -20680.19680122047        -8208.056603346788        -14507.89374545961        -19448.89199361214        -17547.44223607653        -4402.923204890264        
6356.208458128201         19061.17204112898         17370.8944685079          13115.78777058779         -21775.68794952349        7697.218841615169         -16583.71358793591        12130.56681332011         -16827.14627794376        -15604.02355164903        -831.9436138686779        -21473.71708035716        10410.58692699792         -15525.89730956028        -18867.8719448438         23602.21762957286         3632.253638899259         11625.66533383405         -24994.85823976346        7943.590613278264         4206.03987043727          14317.77418669091         11050.88549297012         19447.4602325078          20863.15855649431         12541.11245008084         -10629.27612688827        -2175.422663731557        -20409.97472874562        -16853.86356821286        -12920.98212634878        -22145.49417562636        -6937.408719131283        -14463.99502153059        6215.264109180797         21388.91891330003         -7039.868804723772        25514.94617865525         -2237.182968282646        -7070.941757968364        -18244.07830868562        17961.44965367721         16210.11377952504         -2136.001170322035        -20927.10506750292        -14068.93267542298        20362.47652513764         9637.277170650645         -17001.99718295078        -9519.002270078054        18045.33708919685         23767.40773290117         -9634.7443937236          6915.987371518579         -3896.716922515535        15768.34433444251         -21012.7752276892         26073.4601730586          -1765.352226238258        -4747.982094404686        13747.72907112633         -7205.255235028809        21549.96237687809         11260.30158751633         22344.76567717811         -8908.741758883385        -20891.27140556039        -10306.33774353911        -12761.38293736908        -18553.88996912611        -18881.9870395314         -2185.819095499874        
4724.29024935536          20721.91055723023         15929.77964811554         14122.67201065134         -20270.87703750854        9751.524824212294         -16754.30250358264        9743.115886346288         -18157.48243593421        -14887.80255777604        -3463.709185476094        -21717.7639334127         12833.24912837924         -15137.29280648296        -17652.12628797604        22300.36942127443         5196.94832836123          13457.4157793736          -25678.98520390741        6494.304728019469         1985.754649982131         11979.78962855046         12155.96973290567         20348.12728912233         20602.0321004276          14380.98397788724         -8618.153352160052        -22.31387310441333        -19360.11108853462        -18180.72758325726        -11159.32274809427        -22350.42349412435        -9023.684289957033        -15942.3342849107         3970.201072808591         20866.38399837608         -8569.806496001058        25142.13704937382         2.916923104229141         -5467.446355091559        -19998.58951898586        16601.85300090936         15680.82591277294         503.7700715849529         -21427.55864623546        -14934.45610829578        18653.98739256779         11594.41914622688         -14856.20165211947        -10767.79125835869        19200.72152916164         24782.07326671105         -8293.323985261108        4755.18684511941          -6545.982209400457        15798.237651507           -20320.67383197935        25646.23861290517         -138.7149796172224        -6908.970201108034        15297.25971591741         -4986.978021945885        21129.22827563469         9386.115419939482         22325.48904742655         -10905.09851183041        -20880.33249612448        -12295.12530075876        -10879.1985151646         -17461.68969290644        -20015.88396902829        54.55624100677539         
3042.132193434398         22162.44731588797         14319.30665304611         14979.45697656712         -18550.56916788834        11702.19103199361         -16746.78487007797        7252.047165817055         -19294.77759045652        -14013.3074373707         -6058.701065141754        -21730.90530714238        15119.55609895289         -14587.79491098866        -16248.70652203162        20761.44974187438         6706.427546885783         15146.12134049557         -26090.19653209702        4975.970371132146         -255.678273261572         9514.415906676075         13131.85447162946         21032.46589468109         20121.94208335976         16068.04530433595         -6515.3839302898          2131.072012877467         -18104.42898714592        -19314.31464707891        -9279.022578177735        -22317.8021122868         -11014.06933298907        -17251.23317490851        1682.89690535628          20121.98771802464         -10008.69614243845        24502.12182749986         2243.026336275955         -3805.813252201838        -21540.58234951069        15065.7505580874          14984.82882631297         3138.23062302875          -21700.1842014348         -15641.24954989097        16747.18586632838         13428.32951194185         -12552.43719522138        -11902.13220558004        20151.97098625776         25533.37237155877         -6863.739828110404        2543.799085493611         -9125.715183494967        15660.20687222908         -19412.52291846125        24946.41034511329         1489.423361520821         -8996.546114478879        16684.20644249767         -2715.649947934012        20483.83764467168         7412.125261828999         22068.90239533558         -12785.5517769863         -20647.47664334512        -14153.27457050927        -8881.33453500042         -16183.8852773242         -20937.06986967921        2294.390859831341         
1327.617638446633         23367.44557842334         12556.58994273311         15677.02769754723         -16633.05470965527        13528.46662802089         -16561.23976718359        4683.854204749205         -20226.93290534653        -12989.83408870287        -8589.319449410887        -21512.99486509627        17245.18327548716         -13883.23415059825        -14672.52472310028        19001.82231097277         8144.638102331188         16673.81846947771         -26224.10303705957        3404.729273337793         -2494.420295378457        6947.87056739622          13968.15916431097         21493.19328509539         19427.97700605504         17584.34547838176         -4343.32535451411         4261.833351541019         -16656.28000809423        -20242.56373726143        -7300.072863302049        -22047.97035487018        -12887.39174169744        -18376.76147638721        -622.3241166272489        19163.63637042011         -11341.23221008629        23601.68941205108         4459.321369542165         -2103.707341899316        -22853.64304534491        13369.46628928261         14129.52187727921         5739.360549282193         -21742.07730235639        -16181.7930552814         14662.34598317624         15119.4988492938          -10115.20464587116        -12909.96008682735        20888.96497725387         26013.29713016412         -5361.187469643999        305.3402043274321         -11608.47636315777        15355.70954577912         -18297.96875874561        23981.4093706862          3101.748557532809         -10988.50311311471        17893.80958656302         -415.4250156745949        19620.64396387231         5359.321849889295         21577.72998955201         -14530.09763760846        -20195.16223179299        -15861.01610290721        -6789.030645657494        -14734.05415518291        -21635.73772908224        4509.862766527686         
-401.01213472426          24324.06988338743         10660.38036035911         16207.96220758365         -14538.73844061441        15210.91574461846         -16199.64458399722        2065.867737914879         -20944.03055702948        -11828.27232922821        -11028.63393550077        -21066.34985868578        19187.50261600114         -13031.09910758108        -12940.34662689946        17040.21384402934         9496.277726896431         18024.25080557122         -26079.27154378662        1797.298372168889         -4706.64575519895         4307.465082943747         14655.98520044205         21725.40673833403         18527.51068409705         18913.74289070053         -2125.090012592408        6347.296419484516         -15031.0757025136         -20955.59671212275        -5243.529134757293        -21543.79882865292        -14623.71544036071        -19306.93519439104        -2920.930597349654        18001.52349142065         -12553.23360178078        22450.41159455086         6628.216317070336         -379.2376087920762        -23923.78785174046        11531.04433133919         13124.00729103538         8279.478772935945         -21552.79227012017        -16550.33557105166        12421.6528021423          16649.92908984196         -7570.44173804583         -13780.5519596741         21403.8621382483          26216.72972445467         -3801.65144232378         -1936.368629803183        -13967.84172163787        14887.97928087741         -16988.86551915333        22761.50315081341         4681.104612391473         -12863.64132170153        18913.19082676372         1889.218747492561         18548.82815683147         3249.548859189656         20857.19984661095         -16120.17037445679        -19528.19066693181        -17400.17114751739        -4624.549175105181        -13127.61797522837        -22104.44816570097        6677.39438888634          
-2125.35566868505         25022.13294482449         8650.865383800397         16566.61646498059         -12289.9223446827         16731.63240374182         -15665.85801224698        -574.0396482627484        -21438.44681788116        -10540.99154533366        -13350.67810560795        -20395.73222196716        20925.8339047733          -12040.45947789993        -11070.61412294934        14897.51581747399         10746.9634104844          19183.05019011903         -25657.24821312834        170.7889957330811         -6868.801856640875        1621.310556264677         15188.01632168176         21726.6427628219          17430.12807338434         20042.08619318588         115.7048034993598         8365.262645395493         -13246.12490235286        -21445.83108464467        -3131.28448039297         -20810.66334527914        -16204.56058913932        -20031.85223526884        -5188.450495724946        16648.02502215521         -13631.80122128851        21060.54596656999         8726.621505699675         1349.238884934238         -24739.62212898288        9570.057216529944         11978.99540389229         10731.54497160081         -21134.35314008422        -16742.96183051103        10048.96536257484         18003.33321953179         -4945.244434020511        -14504.6468120974         21691.19099296757         26141.50599161411         -2201.733032514627        -4157.46023904198         -16178.69310123782        14261.99540696177         -15499.15224194215        21299.68763820868         6210.68112188839          -14602.00124731253        19731.49839520152         4173.744824054518         17279.80489795769         1105.267056216955         19914.99280660467         -17538.84815236819        -18653.66048898876        -18754.35424037015        -2410.935182847527        -11381.67922289574        -22338.2166421558         8773.910310651983         
-3827.111454185554        25454.22270998106         6549.375918865528         16749.19208821025         -9910.479276057162        18074.48247052553         -14965.55343534949        -3207.848924624142        -21704.94417166442        -9141.657346814682        -15530.80841377408        -19508.26600401213        22441.72388519829         -10921.82856067739        -9083.175160263081        12596.47637745614         11883.42762486969         20137.92631703901         -24962.51765342716        -1457.536727446878        -8957.938758630789        -1082.082589545544        15558.61120979063         21496.8959307124          16147.47632779717         20957.40112296984         2355.272809288913         10294.31762327469         -11320.37796409632        -21708.0716564909         -985.7559884384514        -19856.35289640628        -17613.15414538025        -20543.81864532408        -7400.815068487914        15117.51145492815         -14565.49145950692        19446.84606867364         10732.26538537571         3063.376979896867         -25292.48471228741        7507.32081292103          10706.64371908042         13069.5355717589          -20491.20926612608        -16757.63538435845        7569.469951257096         19165.35324253148         -2267.478448320799        -15074.56618028398        21747.91136897325         25788.4271744118          -578.4124558208385        -6334.358047663907        -18217.56349407596        13484.40201769803         -13844.64368659671        19611.4864601299          7674.247661930647         -16185.13667287741        20340.0470051549          6413.903751955633         15827.04798105641         -1050.76579234334         18761.11833733622         -18771.08033994257        -17580.85299344051        -19909.19280692475        -171.6868834875119        -9514.769532967104        -22334.56787940126        10777.15907577553         
-5488.173933780315        25615.73743279123         4378.27258577408          16753.75292120138         -7425.72510583398         19225.18499719641         -14106.18608910207        -5807.541249380193        -21740.69447864539        -7645.158108807111        -17545.83095351798        -18413.39642264201        23719.04009333695         -9687.106023114853        -6999.17747030999         10161.57806398307         12893.58567611303         20878.72728161371         -24002.47450359684        -3070.356812730571        -10951.82922837519        -3773.95418936865         15763.83018299595         21038.61484324378         14693.20045398171         21649.95012781682         4569.78407357776          12113.94167742486         -9274.324907531049        -21739.5335794439         1170.23354998225          -18691.02462791032        -18834.51474422839        -20837.38570412859        -9534.48442439192         13426.26955420706         -15344.37391026415        17626.47983017072         12623.81021712803         4744.939709354707         -25576.48956309551        5364.783246782269         9320.491010116419         15268.57809601424         -19630.2080987006         -16594.20589558038        5009.545859103167         20123.63194089672         434.3676395173477         -15484.25151572028        21573.4260810243          25161.2510193114          1051.041012112836         -8443.899644877773        -20062.75772113208        12563.47077801727         -12042.94471578105        17714.86504478119         9056.237830300148         -17596.20871323221        20732.36019324728         8585.859755367406         14206.01667700312         -3195.614579959002        17407.85796049279         -19803.76298271047        -16321.18021034334        -20852.39973638047        2069.368623608939         -7546.750018638751        -22093.5446671563         12665.82870095752         
-7090.883151864373        25504.96116331488         2160.642911687045         16580.25910594029         -4862.077294091151        20171.51560445845         -13096.8982014484         -8345.48197993328         -21545.32763221904        -6067.406036119373        -19374.3257379997         -17122.77026107829        24744.20266163338         -8349.420442930299        -4840.783624612004        7618.709221691803         13766.70617128239         21397.58744177012         -22787.33386527501        -4650.527110090169        -12829.27697077198        -6425.687514428076        15801.49635693962         20356.67888382129         13082.76428720552         22112.3756523655          6735.692314523482         13804.79485652954         -7129.72090379967         -21539.8905094543         3313.767056328148         -17327.07415603621        -19855.66552327163        -20909.4344593359         -11566.77296854371        11592.28705887288         -15960.17402676068        15618.80377800533         14381.14903190871         6376.049313187123         -25588.61874971997        3165.228287258413         7835.27753307132          17305.29703755595         -18560.5114199722         -16254.4188363384         2396.408401495167         20867.9904774168          3131.570263200569         -15729.35392514153        21169.5992257504          24266.65250006811         2669.305120597493         -10463.65682034471        -21694.65805676945        11508.99446476168         -10113.21637178885        15629.99397143117         10341.96552884552         -18820.22339689664        20904.26881047352         10666.51971650759         12433.95213447388         -5306.480693900367        15869.60601063343         -20625.92642017601        -14888.03717535767        -21573.95114980312        4288.401433962442         -5498.544012297157        -21617.71764884646        14419.84323565198         
-8618.184295376941        25123.08176559642         -79.90613714202171        16230.56855861524         -2246.818260720318        20903.41751514597         -11948.43811551737        -10794.6689052343         -21120.93656459756        -4425.195078539063        -20996.84066524136        -15650.13308312762        25506.30897507495         -6923.012097614062        -2630.972169523144        4994.932535877931         14493.50817814741         21688.99946131346         -21330.04117176406        -6181.23575094066         -14570.30815461647        -9009.066271942896        15671.21657326245         19458.35631795588         11333.3125588142          22339.76822191652         8829.947294660267         15348.89137828983         -4909.391901557141        -21111.27929618766        5422.038962414945         -15779.02562221383        -20665.75197763048        -20759.20586232184        -13476.05431320262        9635.092271775486         -16406.34869777261        13445.19028557235         15985.58746277675         7939.348616539575         -25328.75220498606        932.0707857973615         6266.813613958278         19158.02498313352         -17293.51489673177        -15741.90095936593        -242.134998303629         21390.52115536331         5795.428466295074         -15807.27442495879        20540.74121938489         23114.16572149371         4259.160634544832         -12372.13814875914        -23095.90273186805        10332.20020696366         -8076.004771324598        13379.06899221699         11517.75745794398         -19844.16753142001        20853.95060686397         12633.74163079922         10529.72380288068         -7360.906837299623        14162.74164850361         -21228.83511507509        -13296.68278764959        -22066.17851071983        6461.793629161264         -3391.949489469546        -20912.16382522382        16020.54424729108         
-10053.87711211014        24474.15760584504         -2319.60076587371         15708.39882110758         392.3128147600169         21413.13804005237         -10672.99259436899        -13129.12777306046        -20472.03272434048        -2735.947790901479        -22396.16863871305        -14011.11461475522        25997.28075147208         -5423.015972218866        -393.1927335108387        2318.078546986865         15066.29028267892         21749.88254362283         -19646.06522444227        -7646.250155153659        -16156.46025514234        -11496.68953435867        15374.37751996414         18353.18386463092         9463.407666977906         22329.72563348185         10830.33352220371         16729.85802106424         -2636.891362480496        -20458.25485540218        7472.691767402229         -14063.30503299857        -21256.19057670912        -20388.29931213979        -15242.07575675584        7575.456635901635         -16678.17340866948        11128.699941178           17420.11257541158         9418.255353123188         -24799.65387090715        -1310.993629290321        4631.740070932543         20807.11372619097         -15842.66745362717        -15062.09612487492        -2878.099210401055        21685.69158448848         8397.687939199979         -15717.19274298254        19693.53166387773         21716.02677248586         5803.745760560609         -14149.10206000945        -24251.63093800455        9045.5755484167           -5952.929412632767        10985.97137131114         12571.14960357128         -20657.18998771409        20581.94461194033         14466.65728592883         8513.541332905364         -9337.107088649534        12305.37559887842         -21606.10426314849        -11564.00350637155        -22323.86927332701        8566.488025365728         -1249.311565827905        -19984.377358441          17450.95902827142         
-11382.69720048921        23565.08987980732         -4534.623081503272        15019.30336423561         3027.262750786416         21695.26232284208         -9284.121187000947        -15324.04232885484        -19605.51722472455        -1017.624716568144        -23557.43051670213        -12223.14438455919        26211.89893610774         -3865.381805529152        1848.755767576234         -383.3981912646989        15478.96595448765         21579.59214486427         -17753.31244952626        -9029.998728473303        -17570.87284575055        -13862.10983132511        14914.13451374686         17052.91267937695         7492.930835171952         22082.35905432019         12715.58232020277         17933.01386387653         -336.378280817946         -19587.76113011317        9443.929074257845         -12198.15161321752        -21620.70692393134        -19800.65899601462        -16846.05907081591        5435.285171487965         -16772.76182454946        8693.959126354655         18669.47580297208         10797.04559205627         -24006.95071320267        -3540.111104077022        2947.441194676932         22235.03004830223         -14223.3976947739         -14222.23293651649        -5483.464696085866        21750.36695878125         10910.68416384202         -15460.06727322818        18636.97960506228         20087.10407845447         7286.641754491005         -15775.65758807393        -25149.55341841182        7662.801412418573         -3766.569598743491        8476.141559420998         13490.94780910668         -21250.65162826217        20091.14294961259         16145.77644278141         6406.847712670556         -11214.0764056303         10317.25335423438         -21753.72648216924        -9708.422569748518        -22344.2876104809         10580.1053391278          906.5933113211537         -18844.22503130866        18695.88325222022         
-12590.52605513561        22405.54094777827         -6701.432746822437        14170.60412245124         5630.041045920627         21746.79565592415         -7796.579221625412        -17356.09343955948        -18530.5977325824         711.5156506988299         -24468.2856339632         -10305.22412675943        26147.88589815504         -2266.661913545497        4071.045299047464         -3080.799848873176        15727.15210415338         21179.93857118915         -15671.89493634485        -10317.78352312175        -18798.52137226284        -16080.1936816019         14295.37637909993         15571.35920403954         5442.818943724758         21600.30153044053         14465.66278161894         18945.57513570284         1967.705871806253         -18509.04739797207        11314.8115426146          -10203.37933918448        -21755.42960205184        -19002.53036541327        -18270.96018801205        3237.32536007238          -16689.11199976972        6166.834032572544         19720.40563709481         12061.06967812592         -22959.06842386246        -5731.591207634121        1231.813431949495         23426.60100926681         -12452.91411030429        -13231.23453441642        -8030.554863378105        21583.86194053995         13307.71764772613         -15038.62955020485        17382.31179973754         18244.70811192918         8692.096258318825         -17234.52468181997        -25780.12914257365        6198.572280065173         -1540.163424405996        5876.242563317543         14267.38366496638         -21618.2505223082         19386.76159434784         17653.2557493514          4232.034836442282         -12971.87675051755        8219.495739985306         -21670.13537168646        -7749.657333487842        -22127.22125282322        12481.24915362192         3052.862828345823         -17503.82256299692        19742.09303936591         
-13664.51071422706        21007.86292229925         -8796.961707018572        13171.33673196896         8172.949441696316         21567.19519410167         -6226.200536160583        -19203.65490538562        -17258.72009016814        2433.065987281783         -25119.0411697165         -8277.776490447126        25805.93291335802         -643.8766518424063        6250.014930301389         -5745.419726095977        15808.21016551794         20555.17958793048         -13423.97159873381        -11495.90341290295        -19826.3457939717         -18127.33201059986        13524.69076340013         13924.29821098324         3334.895403460075         20888.69359502388         16061.9500994785          19756.76594644093         4250.836733188106         -17233.59953062086        13065.43108263846         -8100.219214992266        -21658.92907589794        -18002.41575866116        -19501.61476054344        1004.982448767772         -16428.1200348914         3574.221880528429         20561.72231421722         13196.87605863599         -21667.17037229205        -7862.10255312877         -496.8799890627598        24369.14592299959         -10550.06926552256        -12099.6505202318         -10492.26391327538        21187.95358508498         15563.27590329358         -14457.36735969519        15942.88751113781         16208.45610772453         10005.15463688167         -18510.18083313335        -26136.65223634308        4668.478301304135         702.5815916272295         3213.944952980744         14892.1987467436          -21756.08044949715        18476.30457782966         18973.05063925514         2012.262081566543         -14591.80366773293        6034.42992991732          -21356.22563368647        -5708.560791599741        -21674.99051374447        14249.68483320807         5166.656410018357         -15977.44165143977        20578.45922881429         
-14593.24722929446        19386.92175578701         -10798.94331723943        12032.12229478889         10628.97605570882         21158.3781329223          -4589.672433145237        -20847.10178489374        -15803.4060581937         4128.73244609612          -25502.79108571745        -6162.354359544339        25189.6906451511          985.7283353608792         8362.508423837609         -8348.950692989889        15721.28407806699         19711.96045197542         -11033.43274561969        -12551.84925923907        -20643.43669477613        -19981.77690774671        12610.27086049192         12129.23873764034         1191.559176038932         19955.1101484407          17487.49111632021         20357.97229926047         6488.756162829305         -15774.97713059554        14677.19434460168         -5911.017436423327        -21332.23851323345        -16810.95360993969        -20524.9548143035         -1238.014241893032        -15992.56747324909        943.667998818706          21184.49719988112         14192.40331224573         -20144.9987121649         -9909.005683536723        -2220.269144777814        25052.65777358361         -8535.091680107042        -10839.50718354099        -12842.44262995064        20566.85655614375         17653.39703013116         -13722.46139206406        14334.0089643009          13999.9926905654          11211.87305282869         -19589.08230496832        -26215.3481966772         3088.783087264185         2937.826619354138         517.533278887102          15358.76234166218         -21662.68683281058        17369.45747986435         20091.14455516315         -228.8738430789412        -16056.65266558634        3785.272017185677         -20815.34084263125        -3606.824366161577        -20992.41535147862        15866.62807325328         7225.520418418547         -14281.30696699207        21196.10602755973         
-15366.88366782582        17559.93114059682         -12686.12816646607        10765.05085091574         12972.05835123952         20524.68528891344         -2904.36413294139         -22268.99119376464        -14180.1046312531         5780.515756008766         -25615.46525626906        -3981.418581895081        24305.71144402988         2604.855379587689         10386.10110675702         -10863.76310648775        15467.29627995529         18659.23126325023         -8525.650436998303        -13474.41945158328        -21241.12804104868        -21623.84469747536        11561.82284190574         10205.2380471694          -964.4419923272094        18809.46751953725         18727.16070754376         20742.8125183956          8657.711178282469         -14148.66444273823        16132.99781747281         -3659.005896306671        -20778.82612923008        -15440.79737955533        -21330.12385312468        -3467.849798786729        -15387.08011324589        -1696.912229215           21582.12521263276         15037.09015475721         -18408.71903785961        -11850.57342795116        -3920.060716983834        25469.88395615157         -6429.375136323469        -9464.177822048803        -15056.15093323634        19727.16412170242         19555.89678380715         -12841.71208896085        12572.75587480841         11642.76020627123         12299.44960270431         -20459.78430302993        -26015.39054286987        1476.25703119071          5141.839775179259         -2184.378767105076        15662.12560334176         -21339.06370823816        16077.97555098727         20995.6740220898          -2467.5768660523          -17350.87922818204        1495.890527947609         -20053.22299904079        -1466.756180666438        -20086.7492954478         17314.9211442291          9207.60817682643          -12433.42110012592        21588.4828915646          
