Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-5112.593095263597        -1409.225138187001        -2106.204402715986        2457.004118305602         -5398.634692767111        -8061.767978276301        5114.458938832875         1408.950073854881         -2105.534747831029        -2456.422090908512        5396.075427339063         -8059.950152652309        
-5122.458314787029        -1441.517420676071        -2154.449961852224        2480.978408040275         -5389.76484011003         -8048.46507360597         5124.358378648205         1441.239711040806         -2153.78145794259         -2480.38386439631         5387.152605644136         -8046.607877685776        
-5131.845549505219        -1473.675293767883        -2202.494547977229        2504.908974853461         -5380.800277454138        -8035.020191336662        5133.780040931248         1473.39491121663          -2201.827385571843        -2504.301763083829        5378.134531571879         -8033.123154692876        
-5140.762493052884        -1505.698220873775        -2250.337357754266        2528.795266963731         -5371.74088629958         -8021.433156070823        5142.731617092009         1505.415135829418         -2249.671726094384        -2528.17523413137         5369.021086557768         -8019.495806261286        
-5149.216674206531        -1537.585715089226        -2297.977662068733        2552.636729029371         -5362.586546737468        -8007.703790331347        5151.220633701087         1537.299895993259         -2297.31374907773         -2552.003721109402        5359.812150624115         -8005.72565287468         
-5157.215461030544        -1569.337336613564        -2345.414802173065        2576.432802091018         -5353.337137443945        -7993.831914552487        5159.254456635841         1569.048749909911         -2344.752794427128        -2575.786663940526        5350.507602373953         -7991.8125129033          
-5164.766064924333        -1600.952690301521        -2392.648186029401        2600.182923513581         -5343.992535673839        -7979.817347070755        5166.840295127724         1600.661300421285         -2391.988268729299        -2599.523498840703        5341.107318984752         -7977.756202594523        
-5171.875544571274        -1632.431423340517        -2439.677284839418        2623.886526927308         -5334.552617254201        -7965.659904115484        5173.985205711244         1632.137192687544         -2439.01964178303         -2623.213658259643        5331.611176201666         -7963.556536063435        
-5178.550809790511        -1663.773223046039        -2486.50162975103         2647.54304216805          -5325.017256577848        -7951.359399799607        5180.696096075786         1663.476111983298         -2485.846443306975        -2646.856570820368        5322.019048331422         -7949.213325283112        
-5184.798625292504        -1694.977814769372        -2533.120808732958        2671.151895216623         -5315.38632659713         -7936.915646110079        5186.979728821214         1694.677781606151         -2532.46825981501         -2670.451661257874        5312.330808235391         -7934.72638007495         
-5190.625614339733        -1726.044959911553        -2579.534463607939        2694.712508137367         -5305.65969881718         -7922.328452898393        5192.842725118433         1725.741960891464         -2578.884731650265        -2693.998350356938        5302.546327323304         -7920.095508098922        
-5196.038262313945        -1756.974454038253        -2625.74228723612         2718.224299015856         -5295.837243289221        -7907.597627870942        5198.29156827672          1756.668443327828         -2625.095550169557        -2717.496054889096        5292.665475546266         -7905.320514843595        
-5201.042920191278        -1787.766125089198        -2671.74402084091         2741.686681895633         -5285.918828604161        -7892.722976579331        5203.332607218705         1787.457054767292         -2671.100455069769        -2740.944187548594        5282.68812139018          -7890.401203616202        
-5205.645807927212        -1818.419831678388        -2717.539451469609        2765.099066714072         -5275.904321885784        -7877.704302410508        5207.972059865235         1818.107651726517         -2716.899231849442        -2764.34215688752         5272.61413186905          -7875.33737553269         
-5209.853017752568        -1848.935461479821        -2763.128409581521        2788.460859237282         -5265.793588783825        -7862.541406576958        5212.216016431266         1848.620119772677         -2762.491709397698        -2787.689367249899        5262.443372517941         -7860.128829507419        
-5213.670517382678        -1879.312929693609        -2808.51076675739         2811.771460994132         -5255.58649346733         -7847.23408810675         5216.070442634911         1878.994371990731         -2807.877757704293        -2810.985218704867        5252.17570738605          -7844.77536224309         
-5217.104153141277        -1909.552177589561        -2853.686433523195        2835.030269209179         -5245.282898617676        -7831.782143833494        5219.54118282118          1909.230347527249         -2853.057285684103        -2834.229106978863        5241.810999029898         -7829.276768220327        
-5220.159653000999        -1939.653171122889        -2898.655357282638        2858.236676734712         -5234.882665421581        -7816.185368386243        5222.633963002329         1939.328010207042         -2898.030239110463        -2857.420423386764        5231.349108506343         -7813.632839687431        
-5222.842629542356        -1969.615899619239        -2943.417520352697        2881.390071981761         -5224.385653564299        -7800.443554179219        5225.354393816597         1969.287347218313         -2942.796598651184        -2880.558554762043        5220.789895365189         -7797.843366649759        
-5225.15858283297         -1999.440374524682        -2987.972938096675        2904.489838849971         -5213.791721222398        -7784.556491401687        5227.707973407392         1999.108367863868         -2987.356378002354        -2903.642883385837        5210.133217642491         -7781.908136859332        
-5227.112903229019        -2029.126628218102        -3032.32165714982         2927.53535665659          -5203.100725056545        -7768.52396800759         5229.700090224433         2028.791102373507         -3031.709622114693        -2926.672786914947        5199.378931853047         -7765.826935804187        
-5228.710874100667        -2058.67471288197         -3076.463753732824        2950.52600006423          -5192.31252020481         -7752.345769705105        5231.336025749013         2058.335600775492         -3075.856405507337        -2949.647638308743        5188.52689298318          -7749.59954669766         
-5229.957674483536        -2088.084699429048        -3120.399332048459        2973.461139007573         -5181.426960274926        -7736.021679946192        5232.620957145264         2087.741931823839         -3119.796830665349        -2972.566805754963        5177.576954483811         -7733.225750467624        
-5230.858381657716        -2117.356676481839        -3164.12852275715         2996.340138619023         -5170.44389733742         -7719.551479916088        5233.559959838938         2117.010181977937         -3163.531026515702        -2995.429652594335        5166.528968262719         -7716.705325745774        
-5231.4179736566          -2146.490749402205        -3207.651481527573        3019.162359153066         -5159.363181918103        -7702.934948522656        5234.158010026047         2146.140454433102         -3207.059146978398        -3018.235537244065        5155.382784677378         -7700.03804885663         
