Khon5.A1ModJulian         Khon5.CRTBP.X             Khon5.CRTBP.Y             Khon5.CRTBP.Z             Khon5.CRTBP.VX            Khon5.CRTBP.VY            Khon5.CRTBP.VZ            
31452.05680399511         -610058.3369882961        -6322.523306318792        -65837.53993911314        -0.362287805728386        -0.4884358350683446       0.02036497357566452       
31452.08805399511         -611031.4867708746        -7631.683418227261        -65776.35396655952        -0.3585765382257756       -0.4812966510292278       0.02494566745019516       
31452.11930399511         -611994.7173503765        -8921.566156323413        -65702.88578299884        -0.3549397788979999       -0.4741562372698551       0.0294626593394684        
31452.15055399511         -612948.226124842         -10192.17119320625        -65617.30645816776        -0.3513747413644572       -0.4670167969285406       0.03391662211359098       
31452.18180399511         -613892.2030437259        -11443.50403155488        -65519.78524004921        -0.3478786945721082       -0.4598804468450417       0.03830823240198183       
31452.21305399511         -614826.8307574198        -12675.57577730099        -65410.48954627727        -0.344448962855734        -0.452749221468266        0.04263816946204085       
31452.24430399511         -615752.2847667607        -13888.40292206           -65289.58495848009        -0.341082925900593        -0.4456250766101677       0.04690711413295054       
31452.27555399511         -616668.7335723246        -15082.00713571453        -65157.23521933821        -0.3377780186142683       -0.438509893052065        0.05111574786934739       
31452.30680399511         -617576.3388232607        -16256.41506853998        -65013.60223214954        -0.3345317309169807       -0.4314054800067573       0.05526475184988083       
31452.33805399511         -618475.255465459         -17411.65816248664        -64858.84606270603        -0.3313416074585214       -0.424313578440388        0.05935480615594274       
31452.36930399511         -619365.6318888634        -18547.77247124712        -64693.12494329552        -0.3282052472693662       -0.417235864258009        0.06338658901611954       
31452.40055399511         -620247.6100737618        -19664.79848874477        -64516.59527866257        -0.3251203033529484       -0.4101739513569373       0.06736077611215663       
31452.43180399511         -621121.3257359061        -20762.78098546438        -64329.41165376123        -0.322084482225932        -0.4031293945515304       0.07127803994247139       
31452.46305399511         -621986.9084703084        -21841.76885365217        -64131.72684315423        -0.3190955434100567       -0.3961036923758405       0.07513904923946918       
31452.49430399511         -622844.4818936486        -22901.81495763858        -63923.69182191658        -0.3161512988869778       -0.389098289762265        0.07894446843713715       
31452.52555399511         -623694.1637851277        -23942.97599351601        -63705.45577791144        -0.3132496125193597       -0.3821145806069548       0.08269495718559422       
31452.55680399511         -624536.066225698         -24965.31235445321        -63477.16612531751        -0.3103883994130284       -0.375153910224264        0.08639116990947227       
31452.58805399511         -625370.2957355904        -25968.88800271711        -63238.96851929126        -0.3075656253038053       -0.3682175776908223       0.09003375540718017       
31452.61930399511         -626196.9534101168        -26953.77034788018        -62991.00687166071        -0.3047793058824324       -0.3613068380857787       0.09362335648828944       
31452.65055399511         -627016.1350536221        -27920.03013094173        -62733.42336754786        -0.3020275061081313       -0.3544229046309266       0.09716060964644035       
31452.68180399511         -627827.9313115671        -28867.74131409571        -62466.35848282962        -0.2993083395078272       -0.3475669507338921       0.1006461447653229        
31452.71305399511         -628632.4278006988        -29796.98097588854        -62189.95100235002        -0.296619967462006        -0.3407401119381466       0.1040805848554381        
31452.74430399511         -629429.7052372943        -30707.82921128174        -61904.3380388036         -0.2939605984802681       -0.3339434877829723       0.1074645458194867        
31452.77555399511         -630219.8395633643        -31600.36903781192        -61609.65505221658        -0.2913284874669938       -0.3271781435790613       0.1107986362443626        
31452.80680399511         -631002.9020710068        -32474.6863040472         -61306.03586995375        -0.2887219349845048       -0.3204451120975169       0.1140834572178566        
31452.83805399511         -631778.9595246256        -33330.86960488073        -60993.61270719083        -0.2861392865088889       -0.3137453951828937       0.1173196021682895        
31452.86930399511         -632548.0742812064        -34169.01019988315        -60672.51618778886        -0.2835789316854868       -0.3070799652878988       0.1205076567254128        
31452.90055399511         -633310.304408567         -34989.20193593736        -60342.87536551734        -0.2810393035836281       -0.3004497669349604       0.1236481986010109        
31452.93180399511         -634065.7038015978        -35791.54117372372        -60004.81774557539        -0.2785188779524598       -0.2938557181072974       0.1267417974877466        
31452.96305399511         -634814.3222964942        -36576.12671786907        -59658.46930636137        -0.2760161724791951       -0.2872987115722885       0.1297890149748781        
31452.99430399511         -635556.205782993         -37343.05975058091        -59303.95452144946        -0.2735297460509855       -0.2807796161399327       0.1327904044795669        
31453.02555399511         -636291.3963146205        -38092.44376859468        -58941.39638173123        -0.2710581980214753       -0.2742992778590077       0.1357465111925781        
31453.05680399511         -637019.9322169679        -38824.38452326939        -58570.91641768554        -0.2686001674829865       -0.267858521153534        0.1386578720372505        
31453.08805399511         -637741.8481940108        -39538.98996367413        -58192.63472174286        -0.26615433254516         -0.2614581499019735       0.1415250156406888        
31453.11930399511         -638457.1754325139        -40236.370182264          -57806.66997070986        -0.2637194096210671       -0.2550989484612103       0.1443484623161977        
31453.15055399511         -639165.9417043985        -40916.6373644987         -57413.13944823007        -0.261294152719747        -0.2487816826396629       0.147128724056041         
31453.18180399511         -639868.1714674523        -41579.90573852098        -57012.15906724744        -0.2588773527499263       -0.2425071006165849       0.1498663045336714        
31453.21305399511         -640563.8859639296        -42226.2915297508         -56603.84339245482        -0.2564678368297651       -0.2362759338165141       0.1525616991146319        
31453.24430399511         -641253.1033174208        -42855.9129165282         -56188.3056626991         -0.2540644676072589       -0.2300888977357853       0.1552153948753813        
31453.27555399511         -641935.838627876         -43468.88998817737        -55765.65781332823        -0.2516661425899316       -0.2239466927250922       0.1578278706293527        
31453.30680399511         -642612.1040648317        -44065.34470512604        -55336.01049845622        -0.2492717934843707       -0.2178500047296659       0.160399596959589         
31453.33805399511         -643281.9089588686        -44645.40086096843        -54899.47311313241        -0.2468803855458213       -0.2117995059888471       0.1629310362573573        
31453.36930399511         -643945.259891325         -45209.18404636373        -54456.15381539965        -0.2444909169380033       -0.2057958556968009       0.1654226427661721        
31453.40055399511         -644602.1607822988        -45756.8216146685         -54006.15954822532        -0.2421024181032695       -0.1998397006260331       0.167874862630706         
31453.43180399511         -645252.6129769599        -46288.44264920401        -53549.59606129461        -0.2397139511431819       -0.1939316757152971       0.1702881339500968        
31453.46305399511         -645896.6153302065        -46804.17793206449        -53086.56793265461        -0.2373246092095422       -0.1880724046234388       0.1726628868351937        
31453.49430399511         -646534.1642896894        -47304.15991437655        -52617.17859019802        -0.2349335159058843       -0.182262500250634        0.174999543469321         
31453.52555399511         -647165.2539772363        -47788.5226879237         -52141.53033297905        -0.2325398246993975       -0.1765025652284289       0.177298518172163         
31453.55680399511         -647789.8762687347        -48257.40195779115        -51659.72435235165        -0.2301427183434392       -0.1707931923796409       0.179560217466405         
31453.58805399511         -648408.0208723024        -48710.93501752414        -51171.86075292563        -0.2277414083092868       -0.1651349651512315       0.1817850401467865        
31453.61930399511         -649019.6754052718        -49149.26072279683        -50678.03857333231        -0.2253351342302077       -0.1595284580168359       0.1839733773512532        
31453.65055399511         -649624.8254693535        -49572.51946875382        -50178.35580679527        -0.2229231633534666       -0.1539742368562189       0.1861256126339127        
31453.68180399511         -650223.4547244986        -49980.85316703125        -49672.90942150261        -0.2205047900033337       -0.1484728593082576       0.1882421220395186        
31453.71305399511         -650815.5449612932        -50374.40522396142        -49161.79538077512        -0.2180793350536502       -0.1430248751003376       0.1903232741792352        
31453.74430399511         -651401.0761719424        -50753.32051963478        -48645.10866302901        -0.2156461454099943       -0.1376308263549388       0.1923694303074424        
31453.77555399511         -651980.0266198646        -51117.74538776095        -48122.94328152938        -0.2132045935012647       -0.1322912478744056       0.1943809443993686        
31453.80680399511         -652552.3729079308        -51467.82759626984        -47595.39230393281        -0.210754076780487        -0.1270066674048747       0.1963581632293477        
31453.83805399511         -653118.0900453654        -51803.71632859838        -47062.54787161874        -0.2082940172346375       -0.1217776058802722       0.1983014264495144        
31453.86930399511         -653677.1515133356        -52125.56216561011        -46524.50121880675        -0.2058238609032765       -0.1166045776472981       0.2002110666687676        
31453.90055399511         -654229.5293292541        -52433.51706809772        -45981.34269146077        -0.2033430774057676       -0.1114880906722124       0.2020874095318413        
31453.93180399511         -654775.1941098146        -52727.73435982022        -45433.16176597978        -0.2008511594768644       -0.1064286467302757       0.2039307737983374        
31453.96305399511         -655314.1151327866        -53008.36871102907        -44880.04706767428        -0.1983476225104286       -0.1014267415786099       0.2057414714215857        
31453.99430399511         -655846.2603975872        -53275.57612243956        -44322.08638903117        -0.1958320041110558       -0.096482865113237        0.2075198076272049        
31454.02555399511         -656371.5966846544        -53529.51390960546        -43759.36670776593        -0.1933038636533669       -0.09159750151102219      0.2092660809912518        
31454.05680399511         -656890.0896136384        -53770.34068765788        -43191.97420466508        -0.1907627818487307       -0.08677112935720754      0.2109805835178544        
31454.08805399511         -657401.7037004344        -53998.21635636923        -42619.9942812185         -0.1882083603191799       -0.08200422175921118      0.2126636007162275        
31454.11930399511         -657906.4024131164        -54213.3020852312         -42043.51157704619        -0.1856402211784128       -0.07729724644707847      0.2143154116769887        
31454.15055399511         -658404.1482265389        -54415.76030016532        -41462.60998711814        -0.1830580066188432       -0.0726506658627013       0.2159362891476869        
31454.18180399511         -658894.9026762507        -54605.75466770169        -40877.37267877223        -0.1804613785064681       -0.06806493723463114      0.2175264996074756        
31454.21305399511         -659378.6264109049        -54783.45008210083        -40287.88210853169        -0.1778500179806247       -0.06354051264408445      0.2190863033408572        
31454.24430399511         -659855.2792438074        -54949.01265126069        -39694.22003872407        -0.1752236250604299       -0.05907783907891306      0.22061595451044          
31454.27555399511         -660324.8202033652        -55102.60968303133        -39096.46755390507        -0.1725819182568512       -0.05467735847755972      0.2221157012286503        
31454.30680399511         -660787.2075824991        -55244.4096716349         -38494.70507709024        -0.1699246341903169       -0.05033950776327223      0.2235857856283489        
31454.33805399511         -661242.3989870277        -55374.58228416534        -37889.01238579766        -0.1672515272136326       -0.04606471886904862      0.2250264439323044        
31454.36930399511         -661690.3513830416        -55493.29834714335        -37279.46862790387        -0.1645623690399827       -0.04185341875377602      0.2264379065214833        
31454.40055399511         -662131.0211432804        -55600.72983310407        -36666.15233731721        -0.1618569483757885       -0.03770602941002954      0.227820398002116         
31454.43180399511         -662564.3640925228        -55697.04984719468        -36049.14144947164        -0.1591350705582089       -0.03362296786394348      0.2291741372715081        
31454.46305399511         -662990.335552007         -55782.43261376124        -35428.51331664465        -0.1563965571970617       -0.02960464616758851      0.2304993375825636        
31454.49430399511         -663408.8903828865        -55857.05346290572        -34804.34472310229        -0.1536412458209604       -0.02565147138423729      0.2317962066069927        
31454.52555399511         -663819.9830287388        -55921.08881699389        -34176.71190007488        -0.1508689895274508       -0.0217638455669229       0.2330649464971812        
31454.55680399511         -664223.567557133         -55974.71617709685        -33545.69054056838        -0.1480796566369507       -0.01794216573065288      0.2343057539466993        
31454.58805399511         -664619.5977002684        -56018.114109349          -32911.35581401322        -0.1452731303502873       -0.01418682381863445      0.2355188202494278        
31454.61930399511         -665008.0268946936        -56051.46223120759        -32273.78238075593        -0.1424493084096396       -0.01049820666286072      0.2367043313572912        
31454.65055399511         -665388.8083201133        -56074.94119759824        -31633.04440639543        -0.139608102762694        -0.006876695939396438     0.237862467936574         
31454.68180399511         -665761.894937294         -56088.73268693359        -30989.21557597123        -0.1367494392298271       -0.003322668118670435     0.2389934054228148        
31454.71305399511         -666127.2395250736        -56093.01938699029        -30342.36910800289        -0.1338732571741356       0.0001635055889050996     0.2400973140742644        
31454.74430399511         -666484.7947164846        -56087.98498063424        -29692.57776838887        -0.1309795091741288       0.00358145929168785       0.2411743590238967        
31454.77555399511         -666834.5130339966        -56073.81413138109        -29039.91388416497        -0.1280681606989244       0.006930832479653315      0.2422247003299657        
31454.80680399511         -667176.3469238854        -56050.69246878186        -28384.44935713062        -0.1251391897857643       0.01021127009105305       0.2432484930251047        
31454.83805399511         -667510.2487897332        -56018.80657362384        -27726.25567734195        -0.1221925867197012       0.01342242258260984       0.2442458871639543        
31454.86930399511         -667836.1710250683        -55978.3439629378         -27065.40393647994        -0.1192283537152865       0.01656394600300692       0.2452170278693254        
31454.90055399511         -668154.066045147         -55929.49307480184        -26401.9648410946         -0.1162465046001138       0.01963550206940501       0.2461620553768832        
31454.93180399511         -668463.8863178836        -55872.44325293566        -25736.00872573158        -0.1132470645000669       0.02263675824675659       0.2470811050783563        
31454.96305399511         -668765.5843939319        -55807.38473107667        -25067.60556594294        -0.110230069526122        0.02556738782968271       0.2479743075632678        
31454.99430399511         -669059.1129359248        -55734.50861713162        -24396.82499118833        -0.1071955664625779       0.02842707002668665       0.2488417886591833        
31455.02555399511         -669344.4247468722        -55654.00687709928        -23723.73629762838        -0.1041436124565633       0.0312154900464936        0.2496836694704814        
31455.05680399511         -669621.4727977227        -55566.07231875518        -23048.4084608159         -0.1010742747087027       0.03393233918630445       0.2505000664156399        
31455.08805399511         -669890.2102540925        -55470.89857509773        -22370.91014828836        -0.09798763016481549      0.03657731492176319       0.2512910912630427        
31455.11930399511         -670150.5905021607        -55368.68008754814        -21691.30973206536        -0.09488376520851224      0.03915012099844661       0.2520568511653073        
31455.15055399511         -670402.5671737392        -55259.6120889021         -21009.67530105574        -0.09176277535459273      0.04165046752469426       0.2527974486921293        
31455.18180399511         -670646.094170512         -55143.89058602865        -20326.07467337779        -0.08862476494311725      0.04407807106559369       0.253512981861653         
31455.21305399511         -670881.125687452         -55021.71234231445        -19640.57540859666        -0.08546984683405143      0.04643265473794855       0.2542035441703603        
31455.24430399511         -671107.6162354128        -54893.27485985022        -18953.24481988323        -0.08229814210237585      0.04871394830607501       0.2548692246214877        
31455.27555399511         -671325.520662898         -54758.77636135755        -18264.14998609794        -0.07910977973356467      0.05092168827825905       0.255510107751966         
31455.30680399511         -671534.7941770089        -54618.41577185514        -17573.35776380426        -0.07590489631933769      0.05305561800371916       0.2561262736578885        
31455.33805399511         -671735.3923635713        -54472.39270006126        -16880.93479921488        -0.07268363575358994      0.05511548776994823       0.2567177980185067        
31455.36930399511         -671927.2712064396        -54320.90741953505        -16186.94754007575        -0.06944614892842305      0.05710105490026773       0.2572847521187578        
31455.40055399511         -672110.3871059829        -54164.16084955243        -15491.46224749053        -0.06619259343017467      0.05901208385149026       0.2578272028703211        
31455.43180399511         -672284.6968967487        -54002.35453571953        -14794.54500769085        -0.0629231332353897       0.06084834631153924       0.2583452128312075        
31455.46305399511         -672450.1578643059        -53835.69063032225        -14096.2617437552         -0.05963793840664089      0.0626096212969216        0.2588388402238832        
31455.49430399511         -672606.7277612654        -53664.3718724131         -13396.67822728114        -0.05633718478813232      0.06429569524993717       0.2593081389519261        
31455.52555399511         -672754.3648224809        -53488.60156763575        -12695.86009001444        -0.05302105370101676      0.06590636213550449       0.2597531586152173        
31455.55680399511         -672893.027779423         -53308.58356778925        -11993.87283543943        -0.04968973163836313      0.06744142353751492       0.2601739445236675        
31455.58805399511         -673022.6758737331        -53124.52225013237        -11290.78185033391        -0.04634340995970604      0.06890068875461841       0.2605705377094802        
31455.61930399511         -673143.268869948         -52936.62249643091        -10586.65241629319        -0.04298228458512493      0.070283974895333         0.2609429749379459        
31455.65055399511         -673254.7670674011        -52745.08967174788        -9881.549721227086        -0.03960655568879617      0.07159110697241866       0.2612912887167731        
31455.68180399511         -673357.131311294         -52550.12960298164        -9175.538870833843        -0.0362164273919596       0.07282191799641824       0.2616155073039534        
31455.71305399511         -673450.3230029383        -52351.94855715134        -8468.684900054534        -0.03281210745525678      0.07397624906830247       0.2619156547141557        
31455.74430399511         -673534.3041091649        -52150.75321943389        -7761.052784512111        -0.02939380697038815      0.07505394947114885       0.2621917507236526        
31455.77555399511         -673609.0371709024        -51946.75067095527        -7052.707451940281        -0.02596174005105134      0.07605487676079825       0.2624438108737769        
31455.80680399511         -673674.4853109171        -51740.14836633792        -6343.713793603674        -0.02251612352310836      0.07697889685542814       0.2626718464728985        
31455.83805399511         -673730.6122407176        -51531.15411100755        -5634.136675715854        -0.01905717661395248      0.07782588412400337       0.2628758645969327        
31455.86930399511         -673777.3822666178        -51319.97603826356        -4924.040950857277        -0.01558512064103335      0.07859572147355132       0.2630558680883599        
31455.90055399511         -673814.7602949596        -51106.82258611465        -4213.491469398636        -0.01210017869949925      0.07928830043523938       0.2632118555537681        
31455.93180399511         -673842.7118364887        -50891.90247388445        -3502.553090932372        -0.008602575348937658     0.07990352124921474       0.2633438213599046        
31455.96305399511         -673861.2030098857        -50675.42467858862        -2791.2906957175          -0.005092536299166533     0.08044129294818214       0.2634517556282362        
31455.99430399511         -673870.2005444458        -50457.59841108936        -2079.769196141104        -0.001570288095060074     0.08090153343971851       0.2635356442280117        
31456.02555399511         -673869.6717819073        -50238.63309202786        -1368.053548200056        0.001963942199624091      0.08128416958728835       0.2635954687678214        
31456.05680399511         -673859.5846774247        -50018.7383275415         -656.208763008879         0.005509927319446994      0.08158913728998574       0.263631206585649         
31456.08805399511         -673839.9077996825        -49798.12388476568        55.70008166451589         0.009067440115533953      0.08181638156098137       0.2636428307374081        
31456.11930399511         -673810.6103301521        -49576.99966712731        767.607829829125          0.01263625387489459       0.08196585660469569       0.2636303099839552        
31456.15055399511         -673771.66206148          -49355.57568942969        1479.449235664419         0.01621614264083715       0.0820375258927184        0.2635936087765768        
31456.18180399511         -673723.0333950141        -49134.06205273599        2191.158951871941         0.01980688153450152       0.08203136223848295       0.2635326872409366        
31456.21305399511         -673664.6953374565        -48912.66891905144        2902.671517982177         0.02340824707751979       0.08194734787074975       0.2634475011594787        
31456.24430399511         -673596.6194966465        -48691.60648580928        3613.921348610835         0.02702001751584526       0.08178547450590945       0.2633380019522774        
31456.27555399511         -673518.7780764658        -48471.08496016238        4324.842721661495         0.0306419731447406        0.08154574341917153       0.2632041366563227        
31456.30680399511         -673431.1438708657        -48251.31453308518        5035.369766469958         0.0342738966349676        0.08122816551468204       0.2630458479032362        
31456.33805399511         -673333.6902570114        -48032.50535328635        5745.436451886664         0.03791557336018464       0.0808327613946378        0.262863073895399         
31456.36930399511         -673226.3911875403        -47814.86750093726        6454.976574291213         0.04156679172556788       0.08035956142744682       0.2626557483804924        
31456.40055399511         -673109.2211819328        -47598.61096121702        7163.923745536827         0.04522734349767882       0.07980860581504179       0.2624238006244306        
31456.43180399511         -672982.1553169891        -47383.94559767646        7872.211380819004         0.0488970241355926        0.07917994465939615       0.2621671553826795        
31456.46305399511         -672845.1692164112        -47171.08112542462        8579.772686463926         0.05257563312330379       0.07847363802836105       0.2618857328699494        
31456.49430399511         -672698.2390394855        -46960.22708413711        9286.540647633723         0.05626297430342359       0.07768975602091377       0.261579448728247         
31456.52555399511         -672541.341468816         -46751.59281119967        9992.448015941744         0.05995885620880725       0.07682837881785254       0.2612482139932751        
31456.55680399511         -672374.4536974099        -46545.38741319004        10697.42729697522         0.0636630923973619        0.0758895967820421        0.2608919350591692        
31456.58805399511         -672197.553414342         -46341.81974009919        11401.41073772102         0.06737550180124921       0.07487351049046875       0.2605105136415586        
31456.61930399511         -672010.6187899912        -46141.09835649442        12104.33031388767         0.07109590905837396       0.0737802308052018        0.2601038467389328        
31456.65055399511         -671813.6284601296        -45943.43151395641        12806.11771712167         0.07482414485245376       0.07260987894015614       0.2596718265923048        
31456.68180399511         -671606.5615091368        -45749.02712304713        13506.70434211224         0.07856004625475801       0.07136258652506156       0.2592143406431547        
31456.71305399511         -671389.3974522912        -45558.09272510607        14206.02127357894         0.08230345706724065       0.07003849566976883       0.2587312714896424        
31456.74430399511         -671162.1162171321        -45370.83546386982        14903.99927314016         0.08605422816708264       0.06863775902908298       0.2582224968410696        
31456.77555399511         -670924.6981238893        -45187.46205691866        15600.56876605436         0.08981221785265966       0.06716053986827841       0.2576878894705824        
31456.80680399511         -670677.1238649781        -45008.17876694247        16295.65982783231         0.09357729219096642       0.06560701212950337       0.257127317166098         
31456.83805399511         -670419.3744835529        -44833.19137282752        16989.202170713           0.09734932536651558       0.06397736049925995       0.2565406426794378        
31456.86930399511         -670151.4313511171        -44662.70514055809        17681.12513000086         0.101128200031733         0.06227178047718329       0.2559277236736551        
31456.90055399511         -669873.2761441853        -44496.92479393235        18371.35765025638         0.1049138076588714        0.06049047844632316       0.2552884126685439        
31456.93180399511         -669584.8908199929        -44336.05448508345        19059.82827133864         0.1087060488934772        0.05863367174518541       0.2546225569843107        
31456.96305399511         -669286.2575912485        -44180.29776480589        19746.46511429147         0.1125048339094246        0.05670158874175346       0.2539299986833967        
31456.99430399511         -668977.3588999277        -44029.85755267738        20431.19586707088         0.1163100827655453        0.05469446890976792       0.2532105745104368        
31457.02555399511         -668658.1773900995        -43884.93610697244        21113.94777010677         0.1201217257638905        0.05261256290751426       0.2524641158303441        
31457.05680399511         -668328.6958797839        -43745.73499435886        21794.64760169502         0.1239397038096373        0.05045613265942683       0.2516904485644939        
31457.08805399511         -667988.897331788         -43612.45505965813        22473.22166321462         0.1277639687727026        0.04822545144095503       0.2508893931250156        
31457.11930399511         -667638.764823805         -43485.29639393093        23149.59576416391         0.1315944838509734        0.04592080396593756       0.2500607643471586        
31457.15055399511         -667278.2815170443        -43364.45830520473        23823.69520701177         0.1354312239354528        0.0435424864795082        0.2492043714197368        
31457.18180399511         -666907.4306243608        -43250.13928606106        24495.44477185817         0.1392741759770092        0.0410908068532656        0.248320017813627         
31457.21305399511         -666526.1953771458        -43142.53698240344        25164.7687008982          0.1431233393550037        0.03856608468576317       0.2474075012083241        
31457.24430399511         -666134.5589912718        -43041.84816165756        25831.59068268555         0.1469787262477402        0.03596865140759964       0.2464666134165356        
31457.27555399511         -665732.5046320328        -42948.26868068091        26495.83383618886         0.1508403620047749        0.03329885039167313       0.2454971403068088        
31457.30680399511         -665320.015378077         -42861.99345336825        27157.42069463644         0.1547082855211171        0.03055703706900958       0.2444988617241864        
31457.33805399511         -664897.0741843268        -42783.21641793576        27816.27318914377         0.1585825496133602        0.02774357905056601       0.2434715514088853        
31457.36930399511         -664463.6638438799        -42712.1305038674         28472.31263211847         0.1624632213977594        0.02485885625545015       0.2424149769129927        
31457.40055399511         -664019.7669488892        -42648.92759850653        29125.45970043715         0.1663503826702997        0.0219032610460046        0.2413288995151803        
31457.43180399511         -663565.3658504104        -42593.79851327249        29775.6344183892          0.1702441302887676        0.01887719837022495       0.2402130741334347        
31457.46305399511         -663100.4426172191        -42546.93294948197        30422.7561403819          0.1741445765568664        0.01578108591199601       0.2390672492358122        
31457.49430399511         -662624.9789935825        -42508.51946375468        31066.7435334014          0.1780518496103881        0.01261535424966365       0.2378911667492158        
31457.52555399511         -662138.9563559433        -42478.74543325805        31707.51455922463         0.1819660938055227        0.009380447023707106      0.2366845619662065        
31457.55680399511         -661642.3556687955        -42457.79701908572        32344.98645637646         0.1858874701090288        0.006076821112566577      0.2354471634498631        
31457.58805399511         -661135.1574390067        -42445.85913195048        32979.0757218272          0.189816156491003         0.002704946820948351      0.2341786929366954        
31457.61930399511         -660617.3416695776        -42443.1153945524         33609.69809242458         0.1937523483193106        -0.0007346919237976035    0.2328788652376413        
31457.65055399511         -660088.8878120824        -42449.7481048024         34236.7685260561          0.1976962587563927        -0.004241597362866001     0.2315473881371577        
31457.68180399511         -659549.7747180855        -42465.93819818609        34860.20118253561         0.2016481191581747        -0.007815257685616084     0.2301839622904401        
31457.71305399511         -658999.9805894779        -42491.86520951657        35479.90940420952         0.2056081794751182        -0.01145514679668813      0.2287882811187991        
31457.74430399511         -658439.482927729         -42527.70723403944        36095.80569627813         0.2095767086554117        -0.01516072406994584      0.2273600307032281        
31457.77555399511         -657868.2584820449        -42573.64088785582        36707.80170682615         0.2135539950502801        -0.01893143408851561      0.2258988896762061        
31457.80680399511         -657286.2831964308        -42629.84126762304        37315.80820655917         0.2175403468213976        -0.02276670637017597      0.224404529111785         
31457.83805399511         -656693.5321556524        -42696.48190949473        37919.73506824001         0.2215360923503605        -0.02666595507732805      0.2228766124140108        
31457.86930399511         -656089.9795300838        -42773.73474725347        38519.49124582176         0.2255415806501894        -0.0306285787107361       0.2213147952037459        
31457.90055399511         -655475.5985193951        -42861.77006986701        39114.98475327266         0.2295571817788864        -0.03465395978589947      0.2197187252039579        
31457.93180399511         -654850.361295379         -42960.75647679089        39706.12264308851         0.233583287254469         -0.03874146449303528      0.2180880421235581        
31457.96305399511         -654214.2389431314        -43070.86083503674        40292.81098448994         0.2376203104726755        -0.04289044233515393      0.2164223775398622        
31457.99430399511         -653567.2014016275        -43192.24823252852        40874.95484129946         0.2416686871255629        -0.04710022574943507      0.2147213547797947        
31458.02555399511         -652909.2174029002        -43325.08193176234        41452.45824949611         0.2457288756221421        -0.05137012970633847      0.2129845887999199        
31458.05680399511         -652240.2544101352        -43469.52332208429        42025.22419444455         0.2498013575104135        -0.05569945128727438      0.2112116860654306        
31458.08805399511         -651560.2785546256        -43625.73187079715        42593.15458779528         0.2538866379007504        -0.0600874692394866       0.2094022444282241        
31458.11930399511         -650869.2545715792        -43793.86507303359        43156.15024405448         0.2579852458904432        -0.06453344350705237      0.2075558530042095        
31458.15055399511         -650167.1457347805        -43974.07840032883        43714.11085682153         0.2620977349892211        -0.06903661473688794      0.2056720920500045        
31458.18180399511         -649453.9137900464        -44166.52524808805        44266.93497469206         0.2662246835456382        -0.07359620375823428      0.2037505328391964        
31458.21305399511         -648729.5188878048        -44371.35688029647        44814.51997682641         0.2703666951733801        -0.07821141103650331      0.2017907375383591        
31458.24430399511         -647993.9195139736        -44588.72237534606        45356.76204818298         0.2745243991789384        -0.08288141609500355      0.1997922590830324        
31458.27555399511         -647247.072420233         -44818.76856763094        45893.55615441618         0.2786984509880428        -0.08760537691019943      0.1977546410539014        
31458.30680399511         -646488.9325528725        -45061.63998878325        46424.79601644025         0.2828895325722118        -0.09238242927395013      0.1956774175534085        
31458.33805399511         -645719.4529805428        -45317.47880687925        46950.37408466078         0.2870983528743451        -0.09721168612339759      0.1935601130830904        
31458.36930399511         -644938.5848208602        -45586.42476379163        47470.18151287549         0.2913256482330339        -0.1020922368367088       0.1914022424219177        
31458.40055399511         -644146.2771658665        -45868.61511059116        47984.1081318477          0.295572182805108         -0.1070231464931806       0.1892033105059726        
31458.43180399511         -643342.4770063529        -46164.18454090141        48492.04242255747         0.2998387489858848        -0.1120034550961302       0.1869628123098067        
31458.46305399511         -642527.129154993         -46473.2651223568         48993.87148913366         0.3041261678266778        -0.1170321767565927       0.1846802327298598        
31458.49430399511         -641700.1761686447        -46795.98622453291        49489.48103147477         0.308435289448022         -0.1221082988384785       0.1823550464703579        
31458.52555399511         -640861.5582689609        -47132.47444705089        49978.75531756473         0.312766993450131         -0.1272307810576225       0.1799867179321287        
31458.55680399511         -640011.2132624793        -47482.85354265103        50461.5771554927          0.3171221893168423        -0.13239855454074         0.1775747011048201        
31458.58805399511         -639149.076459339         -47847.2443389341         50937.82786518655         0.3215018168144017        -0.1376105208365932       0.1751184394630519        
31458.61930399511         -638275.0805909877        -48225.76465711405        51407.38724987122         0.3259068463832677        -0.1428655508798067       0.1726173658670579        
31458.65055399511         -637389.1557268399        -48618.52922790663        51870.13356726564         0.3303382795220549        -0.1481624839049633       0.1700709024684343        
31458.68180399511         -636491.2291899133        -49025.64960441673        52325.94350053165         0.3347971491624954        -0.1535001263089621       0.1674784606216561        
31458.71305399511         -635581.2254714629        -49447.23407188106        52774.69212899274         0.3392845200341962        -0.158877250459533        0.1648394408020727        
31458.74430399511         -634659.0661445868        -49883.3875543633         53216.2528986402          0.3438014890180467        -0.1642925934473207       0.1621532325311535        
31458.77555399511         -633724.669777201         -50334.21151678204        53650.4975924477          0.348349185485717         -0.1697448557819057       0.159419214309815         
31458.80680399511         -632777.951843502         -50799.80386577497        54077.29630051742         0.3529287716264461        -0.1752327000230101       0.1566367535607169        
31458.83805399511         -631818.8246351832        -51280.25884434452        54496.51739008286         0.3575414427557256        -0.1807547493531381       0.1538052065805026        
31458.86930399511         -630847.1971715365        -51775.66692378138        54908.02747539717         0.3621884276067823        -0.1863095860827957       0.1509239185030088        
