Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
1103.82370174129          -5746.084863120166        -8568.424539787055        5117.532275787642         -1295.090176274825        -1863.262443668558        -4835.263509819313        -3465.803857784427        -5238.751540093333        
1129.587391372595         -5742.551196546119        -8562.825653258129        5104.908583236742         -1262.297991823929        -1814.347501514945        -4822.541454934311        -3487.949599336484        -5271.776693708583        
1155.333445096767         -5738.927097017295        -8557.091400140052        5091.761431633669         -1229.376602902834        -1765.246615097334        -4809.649815679149        -3509.972979852464        -5304.616695358971        
1181.061434561328         -5735.212519574736        -8551.221718451823        5078.082091476477         -1196.326950375049        -1715.961325677868        -4796.590544922743        -3531.874322910095        -5337.272047535313        
1206.770930219354         -5731.407418111805        -8545.216544528608        5063.861641166877         -1163.150048195326        -1666.493286867073        -4783.365567430068        -3553.653951004788        -5369.743250833533        
1232.46150129821          -5727.511745371739        -8539.075813018513        5049.090962356015         -1129.846987360506        -1616.844270610338        -4769.976780419733        -3575.312185493414        -5402.030803875969        
1258.132715767802         -5723.525452945032        -8532.799456879293        5033.760735216609         -1096.418940074975        -1567.016173497977        -4756.426054108597        -3596.849346540985        -5434.135203236918        
1283.784140308679         -5719.44849126722         -8526.387407375179        5017.861433646438         -1062.867164144292        -1517.011023417377        -4742.715232243354        -3618.265753070067        -5466.056943372474        
1309.415340280102         -5715.280809615972        -8519.839594073273        5001.383320408437         -1029.193007609108        -1466.830986566143        -4728.846132619801        -3639.561722713173        -5497.796516554372        
1335.025879687542         -5711.022356108704        -8513.155944840226        4984.316442214738         -995.397913632798         -1416.478374846338        -4714.820547589916        -3660.737571767531        -5529.35441280753         
1360.615321150282         -5706.673077699728        -8506.336385838513        4966.650624761765         -961.4834256575559        -1365.955653661396        -4700.640244556998        -3681.793615152768        -5560.731119851407        
1386.183225868444         -5702.232920177456        -8499.380841522914        4948.375467726233         -927.4511928436696        -1315.265450138133        -4686.306966459611        -3702.730166370515        -5591.92712304485         
1411.729153590015         -5697.701828161837        -8492.289234636555        4929.480339731846         -893.302975807921         -1264.410561796918        -4671.822432244051        -3723.54753746686         -5622.942905334028        
1437.252662577521         -5693.07974510116         -8485.061486207356        4909.954373299232         -859.0406526782899        -1213.393965695868        -4657.188337325962        -3744.246038996323        -5653.778947203973        
1462.753309574386         -5688.366613269201        -8477.697515543783        4889.786459792347         -824.6662254815456        -1162.218828074285        -4642.406354041712        -3764.825979988731        -5684.435726632713        
1488.230649771082         -5683.562373762426        -8470.197240231122        4868.965244377643         -790.1818268832867        -1110.888514523453        -4627.47813208896         -3785.287667917379        -5714.913719048607        
1513.68423677102          -5678.666966496559        -8462.560576127231        4847.479121012992         -755.5897272993461        -1059.406600713235        -4612.405298957543        -3805.631408669462        -5745.213397290354        
1539.113622556033         -5673.680330203904        -8454.787437358318        4825.31622748723          -720.8923423989327        -1007.776883705141        -4597.189460350521        -3825.857506518485        -5775.335231569596        
1564.518357451656         -5668.60240242962         -8446.877736314811        4802.464440532291         -686.0922410211642        -956.003393883293         -4581.832200595614        -3845.966264097893        -5805.27968943608         
1589.89799009214          -5663.433119529043        -8438.831383646931        4778.911371034221         -651.1921535271103        -904.0904075363942        -4566.335083047539        -3865.957982376975        -5835.047235745325        
1615.252067385096         -5658.172416663845        -8430.648288260272        4754.644359371101         -616.1949806109769        -852.0424601258128        -4550.699650481256        -3885.832960637985        -5864.638332628383        
1640.580134475749         -5652.820227799122        -8422.328357311228        4729.650470910768         -581.1038025947637        -799.8643602752709        -4534.927425476402        -3905.591496454785        -5894.053439463867        
1665.881734711031         -5647.376485699613        -8413.871496202424        4703.916491704003         -545.9218892317731        -747.5612045202579        -4519.019910793286        -3925.23388567334         -5923.293012852315        
1691.156409603194         -5641.841121926438        -8405.277608578035        4677.428924413631         -510.6527100457461        -695.1383928560535        -4502.978589740494        -3944.760422392807        -5952.35750659206         
1716.403698793263         -5636.214066833432        -8396.546596318978        4650.173984524881         -475.2999452325748        -642.6016451246396        -4486.804926534387        -3964.171398949053        -5981.247371657548        
1741.623140013864         -5630.495249563479        -8387.678359538026        4622.137596886751         -439.8674971536384        -589.9570182828465        -4470.500366650725        -3983.467105898308        -6009.963056178967        
1766.814269051974         -5624.684598045133        -8378.672796574916        4593.305392640759         -404.3595024492824        -537.210924594081         -4454.066337168624        -4002.647832002898        -6038.505005424027        
1791.976619711117         -5618.782038988371        -8369.52980399126         4563.662706598785         -368.7803448036429        -484.3701507883961        -4437.504247107077        -4021.713864217512        -6066.873661781079        
1817.109723773319         -5612.787497881218        -8360.249276565417        4533.194575139176         -333.1346683902084        -431.441878235928         -4420.815487753862        -4040.665487677208        -6095.069464744127        
1842.213110960613         -5606.700898985786        -8350.831107287318        4501.885734697571         -297.4273920308333        -378.4337041794206        -4404.001432987861        -4059.502985685715        -6123.092850898887        
1867.286308896146         -5600.52216533426         -8341.275187353167        4469.720620936743         -261.6637240994605        -325.3536640726961        -4387.063439593971        -4078.226639705361        -6150.944253910799        
1892.328843064868         -5594.251218724938        -8331.581406160025        4436.683368689264         -225.8491782025667        -272.2102550711134        -4370.002847571479        -4096.836729347648        -6178.62410451402         
1917.340236773947         -5587.887979718274        -8321.749651300372        4402.757812776079         -189.9895896683447        -219.0124607212492        -4352.820980435965        -4115.333532364923        -6206.132830501825        
1942.320011112577         -5581.432367632631        -8311.779808556545        4367.92748981461          -154.0911328764632        -165.7697768946528        -4335.519145514438        -4133.717324642639        -6233.470856718428        
1967.267684911523         -5574.884300540318        -8301.671761895181        4332.175641142094         -118.1603394597769        -112.4922390113643        -4318.0986342346          -4151.988380192721        -6260.638605051616        
1992.182774702174         -5568.243695263052        -8291.425393461337        4295.485216991423         -82.20411740674172        -59.19045059487689        -4300.560722407739        -4170.146971147682        -6287.63649442693         
2017.064794675098         -5561.510467368003        -8281.040583572787        4257.838882070733         -46.22977109404746        -5.875613199488726        -4282.906670505879        -4188.193367755273        -6314.464940802485        
2041.913256638189         -5554.684531163133        -8270.517210714228        4219.219022712845         -10.24502227496123        47.44044225389371         -4265.137723932945        -4206.12783837429         -6341.124357165216        
2066.727669974411         -5547.765799693065        -8259.855151531054        4179.607755774894         25.74196795391617         100.7452227011381         -4247.255113290419        -4223.950649470324        -6367.61515352776         
2091.507541598985         -5540.754184734367        -8249.054280823562        4138.986939487047         61.72257618693402         154.0255386918143         -4229.260054637358        -4241.662065613258        -6393.937736926571        
2116.252375916054         -5533.649596791191        -8238.114471540641        4097.338186465262         97.68769273138605         207.2674686602841         -4211.153749745252        -4259.262349474186        -6420.092511420517        
2140.961674775055         -5526.451945090492        -8227.035594773653        4054.642879123072         133.6276966070291         260.4563217013201         -4192.93738634733         -4276.751761823776        -6446.079878090764        
2165.634937426337         -5519.161137577612        -8215.817519750039        4010.882187737006         169.5324295222526         313.5765988511266         -4174.612138383032        -4294.130561530939        -6471.900235041016        
2190.271660476457         -5511.77708091127         -8204.460113826994        3966.037091440958         205.3911688326625         366.611952887557          -4156.179166237329        -4311.399005561951        -6497.553977398929        
2214.871337842778         -5504.299680459022        -8192.963242484955        3920.088402447669         241.1925994990161         419.5451466788072         -4137.639616975212        -4328.557348980044        -6523.04149731787         
2239.433460707747         -5496.728840292199        -8181.32676932108         3873.016793816758         276.9247850729735         472.358010128024          -4118.994624571438        -4345.605844945821        -6548.363183979585        
2263.957517472445         -5489.064463181363        -8169.55055604261         3824.802831113979         312.5751377535053         525.0313957828621         -4100.245310135739        -4362.544744717597        -6573.519423597405        
2288.442993709643         -5481.306450590782        -8157.63446246009         3775.427008327766         348.1303875722806         577.5451332035591         -4081.392782133276        -4379.374297652859        -6598.510599420086        
2312.889372116217         -5473.454702674004        -8145.578346480674        3724.8697884352           383.5765507864999         629.8779822119977         -4062.438136600889        -4396.09475120937         -6623.33709173635         
2337.296132465242         -5465.509118268266        -8133.38206410117         3673.111649030587         418.8988975785905         682.0075851773436         -4043.382457358966        -4412.706350947265        -6647.999277879688        
2361.662751557044         -5457.469594889728        -8121.045469401113        3620.13313345387          454.0819191875635         733.9104185315955         -4024.226816219132        -4429.209340531379        -6672.497532233945        
2385.988703170093         -5449.336028727936        -8108.568414535694        3565.914907875529         489.1092946252902         785.5617437516921         -4004.97227318777         -4445.603961733636        -6696.832226239407        
2410.273458011041         -5441.108314640936        -8095.950749728712        3510.43782481394          523.9638571632677         836.9355580933334         -3985.619876665587        -4461.890454436245        -6721.003728399024        
2434.516483664047         -5432.786346149573        -8083.192323265277        3453.682993575552         558.6275608122232         888.0045454161009         -3966.170663643337        -4478.069056634791        -6745.012404285488        
2458.71724453973          -5424.370015432301        -8070.292981484672        3395.631858118897         593.0814470565529         938.7400275015389         -3946.6256598935          -4494.140004442015        -6768.858616548503        
2482.875201823248         -5415.859213319723        -8057.252568772848        3336.266282848694         627.3056121518603         989.1119163326512         -3926.985880158551        -4510.103532091423        -6792.542724922387        
2506.989813421736         -5407.253829289111        -8044.070927555091        3275.568646843371         661.2791753433994         1039.08866787891          -3907.252328335308        -4525.959871941712        -6816.065086234245        
2531.060533911164         -5398.553751458763        -8030.747898288595        3213.52194700783          694.9802484179381         1088.637238012161         -3887.425997655897        -4541.70925448084         -6839.426054412383        
2555.086814482318         -5389.758866582357        -8017.283319454669        3150.109910621599         728.3859070602339         1137.723041267483         -3867.507870865113        -4557.35190833098         -6862.625980494893        
2579.06810288626          -5380.869060043537        -8003.677027551283        3085.31711771572          761.4721645510872         1186.309913258767         -3847.498920394573        -4572.888060253172        -6885.665212638909        
2603.003843378945         -5371.884215849801        -7989.928857085295        3019.129133661219         794.213948408782          1234.360077658814         -3827.400108533358        -4588.317935152387        -6908.54409612983         
2626.893476665049         -5362.804216626973        -7976.03864056457         2951.532652282622         826.5850806510425         1281.834118761093         -3807.212387595529        -4603.64175608306         -6931.26297339084         
2650.73643984113          -5353.628943613265        -7962.00620849026         2882.515649718203         858.5582624243107         1328.690960748005         -3786.93670008448         -4618.85974425415         -6953.822183992947        
2674.532166338089         -5344.358276653511        -7947.83138934875         2812.06754913606          890.1050638266024         1374.887854902947         -3766.573978854169        -4633.972119035141        -6976.222064664966        
2698.280085862527         -5334.992094192887        -7933.514009603648        2740.179396271793         921.1959198213881         1420.380376112007         -3746.125147267274        -4648.979097961739        -6998.462949303794        
2721.97962433775          -5325.530273271317        -7919.053893687815        2666.844045584323         951.8001332145068         1465.122430107498         -3725.591119350691        -4663.880896741699        -7020.545168985031        
2745.630203843437         -5315.972689517133        -7904.450863995182        2592.056356622052         981.8858857325977         1509.066273001692         -3704.972799947631        -4678.677729261224        -7042.469051973632        
2769.231242554903         -5306.319217140903        -7889.704740872432        2515.813399955863         1011.420258300088         1552.162544744526         -3684.271084867418        -4693.369807590905        -7064.234923734737        
2792.782154681365         -5296.569728929608        -7874.815342610906        2438.114671761141         1040.36926165875          1594.360318203078         -3663.486861032259        -4707.957341992296        -7085.843106944842        
2816.282350403082         -5286.724096240068        -7859.78248543822         2358.962315824523         1068.697878503997         1635.607165602094         -3642.621006621397        -4722.440540924552        -7107.29392150286         
2839.731235808023         -5276.782188992773        -7844.605983509711        2278.361351406114         1096.370118322026         1675.849244072364         -3621.674391212582        -4736.819611050596        -7128.587684541621        
2863.128212827316         -5266.743875665823        -7829.285648900259        2196.319905013283         1123.349086093134         1715.031402022229         -3600.647875921015        -4751.094757244224        -7149.724710439128        
2886.472679169849         -5256.609023288009        -7813.821291595581        2112.849443738087         1149.597065978334         1753.0973079674           -3579.542313535843        -4765.266182596853        -7170.705310830352        
2909.764028256002         -5246.377497432986        -7798.21271948365         2027.965007385501         1175.075621018244         1789.989603316702         -3558.358548654098        -4779.334088424162        -7191.52979461872         
2933.001649150247         -5236.049162212468        -7782.459738346282        1941.685436183441         1199.745709741546         1825.650080410298         -3537.097417812271        -4793.298674273421        -7212.198467988113        
2956.184926492861         -5225.623880269704        -7766.562151850201        1854.033590430045         1223.567820402444         1860.019886831578         -3515.759749615478        -4807.160137930245        -7232.711634414445        
2979.313240430667         -5215.101512773137        -7750.519761538511        1765.036558014224         1246.502123329556         1893.039756660088         -3494.346364864497        -4820.918675425928        -7253.069594677945        
3002.385966546659         -5204.481919409649        -7734.332366821822        1674.725845362933         1268.508641583845         1924.650268896075         -3472.858076680452        -4834.574481044372        -7273.272646874888        
3025.402475788549         -5193.764958377869        -7717.999764969485        1583.137547040795         1289.547439773683         1954.792132766685         -3451.295690627157        -4848.127747329534        -7293.321086429758        
3048.36213439636          -5182.950486381771        -7701.521751100663        1490.312488983647         1309.578830476385         1983.406499020726         -3429.660004831676        -4861.578665092646        -7313.215206107387        
3071.264303828735         -5172.038358623511        -7684.898118175508        1396.296340205998         1328.563597263768         2010.435295643867         -3407.951810102386        -4874.927423419489        -7332.955296025175        
3094.10834068837          -5161.028428797086        -7668.128656986199        1301.139687813993         1346.463232836861         2035.821585687896         -3386.171890045225        -4888.174209677672        -7352.541643665143        
3116.893596646085         -5149.920549081406        -7651.213156147889        1204.898070298223         1363.240190251556         2059.509944128251         -3364.32102117801         -4901.319209524139        -7371.974533886212        
3139.619418363814         -5138.71457013319         -7634.151402089832        1107.631964398694         1378.858144679223         2081.446849860833         -3342.399973042367        -4914.362606912619        -7391.254248936544        
3162.285147416376         -5127.410341080627        -7616.943179046153        1009.406721341511         1393.282262612483         2101.581088158302         -3320.409508314333        -4927.304584100901        -7410.381068465678        
3184.890120212105         -5116.00770951598         -7599.588269047032        910.2924489533179         1406.479474921071         2119.864158152748         -3298.350382912584        -4940.145321658463        -7429.355269536842        
3207.433667912061         -5104.506521489006        -7582.086451909301        810.3638370650006         1418.418749709497         2136.250679241755         -3276.223346105078        -4952.884998473746        -7448.17712663929         
3229.915116348217         -5092.906621499744        -7564.43750522763         709.699924710003          1429.071360556816         2150.698789764516         -3254.029140613769        -4965.523791761894        -7466.846911700501        
3252.333785940107         -5081.207852491701        -7546.64120436518         608.3838088781922         1438.411145454855         2163.170530907722         -3231.768502717721        -4978.061877071974        -7485.364894098399        
3274.688991610281         -5069.41005584487         -7528.697322444496        506.502295962855          1446.41475162917          2173.632208613271         -3209.442162354331        -4990.499428294541        -7503.731340673781        
3296.980042698444         -5057.513071368507        -7510.605630338512        404.1454984798911         1453.061861441529         2182.054726299539         -3187.050843218924        -5002.836617669382        -7521.946515742398        
3319.206242873974         -5045.516737294325        -7492.365896661096        301.4063810781809         1458.335394743597         2188.413881483139         -3164.595262862771        -5015.073615792557        -7540.010681107116        
3341.366890047415         -5033.420890269277        -7473.977887758199        198.3802612317959         1462.221683366108         2192.690619886736         -3142.076132789312        -5027.2105916242          -7557.924096070317        
3363.46127628017          -5021.225365348568        -7455.441367698397        95.1642712612811          1464.710613872972         2194.871241310087         -3119.494158549031        -5039.247712495853        -7575.68701744586         
3385.488687692879         -5008.929995988437        -7436.756098263984        -8.14321054588072         1465.795735255            2194.947552393191         -3096.850039832672        -5051.185144118092        -7593.299699571275        
3407.44840437235          -4996.534614039294        -7417.921838941664        -111.4431509548449        1465.474328884447         2192.916962401272         -3074.144470562751        -5063.023050587683        -7610.762394319812        
3429.339700276818         -4984.03904973832         -7398.938346913463        -214.6364653366327        1463.747438809485         2188.782519329718         -3051.378138984001        -5074.761594395095        -7628.075351112522        
3451.161843139707         -4971.443131702545        -7379.805377047654        -317.6246235036233        1460.619861355633         2182.552884983044         -3028.551727751998        -5086.400936432183        -7645.238816930185        
3472.91409437175          -4958.746686921862        -7360.522681889648        -420.3102472394821        1456.100094023335         2174.242249219533         -3005.665914020501        -5097.941235999111        -7662.253036325303        
3494.595708961599         -4945.949540751637        -7341.090011652908        -522.5976890145976        1450.200244773761         2163.870185196778         -2982.721369527484        -5109.38265081204         -7679.118251433974        
3516.205935374514         -4933.051516905776        -7321.507114210079        -624.3935819413746        1442.935903903213         2151.461449084542         -2959.718760679651        -5120.725337010168        -7695.834701987711        
3537.744015449658         -4920.052437449631        -7301.773735083756        -725.607352052466         1434.32598170999          2137.045729176461         -2936.658748635673        -5131.969449163473        -7712.402625325165        
3559.209184295294         -4906.952122793009        -7281.889617437875        -826.151685390214         1424.392515973479         2120.657350512804         -2913.541989388206        -5143.115140279289        -7728.822256403975        
3580.600670182554         -4893.750391683017        -7261.854502068629        -925.942944026785         1413.160453839577         2102.334941947018         -2890.369133844535        -5154.162561810284        -7745.093827812263        
3601.917694437056         -4880.447061196901        -7241.668127395766        -1024.901526840607        1400.657413023524         2082.121073036746         -2867.140827905969        -5165.111863660975        -7761.217569780361        
3623.159471328894         -4867.041946735466        -7221.330229453801        -1122.952172521123        1386.913427331252         2060.061868257355         -2843.857712546072        -5175.963194195356        -7777.193710192165        
3644.325207960617         -4853.534862015687        -7200.840541883517        -1220.02420377513         1371.960681406374         2036.206605891697         -2820.520423887618        -5186.716700243764        -7793.022474596743        
3665.414104153344         -4839.925619064015        -7180.198795923206        -1316.051713026245        1355.833239389525         2010.607308616454         -2797.129593278427        -5197.372527110099        -7808.704086219514        
3686.425352330669         -4826.214028209448        -7159.404720400315        -1410.973691034043        1338.566771869664         1983.318332347873         -2773.685847366054        -5207.930818578578        -7824.238765973772        
3707.35813740085          -4812.399898076546        -7138.458041723148        -1504.734100825794        1320.198285151157         1954.395959365356         -2750.18980817133         -5218.39171692112         -7839.626732471719        
3728.211636636639         -4798.483035578858        -7117.358483872464        -1597.281900152855        1300.76585646288          1923.898001126188         -2726.642093160684        -5228.75536290399         -7854.868202035694        
3748.985019553191         -4784.463245912222        -7096.105768393405        -1688.571016367059        1280.308378310176         1891.883415528602         -2703.043315317744        -5239.021895794664        -7869.963388709206        
3769.677447783644         -4770.340332547727        -7074.699614387588        -1778.56027816172         1258.8653147156           1858.411942679173         -2679.394083213381        -5249.191453368927        -7884.912504267879        
3790.288074952638         -4756.114097225596        -7053.139738505124        -1867.213309028913        1236.476471614093         1823.543762485759         -2655.695001075102        -5259.264171917515        -7899.71575823045         
3810.816046547319         -4741.784339948324        -7031.425854937028        -1954.498387542117        1213.181783172244         1787.339176642214         -2631.946668855293        -5269.240186252748        -7914.37335786951         
3831.260499786353         -4727.350858974445        -7009.557675407559        -2040.388279670908        1189.021115305659         1749.858316823374         -2608.149682298419        -5279.119629715511        -7928.885508222185        
3851.620563486242         -4712.813450812013        -6987.53490916692         -2124.860048281029        1164.0340871886           1711.16088019032          -2584.304633007356        -5288.902634181548        -7943.252412100876        
3871.895357925387         -4698.17191021255         -6965.357262984122        -2207.894844781607        1138.259911108296         1671.305892650562         -2560.412108508666        -5298.589330068324        -7957.474270103761        
3892.083994705696         -4683.426030164817        -6943.02444113986         -2289.477687579551        1111.737250624981         1630.35149973628          -2536.472692317009        -5308.179846341605        -7971.551280625194        
3912.185576611548         -4668.575601888704        -6920.536145419959        -2369.597231616819        1084.504096667049         1588.354784478317         -2512.486963998585        -5317.674310521514        -7985.48363986623         
3932.199197466136         -4653.620414829522        -6897.892075108568        -2448.245532832341        1056.597660920001         1545.371611257637         -2488.455499233794        -5327.072848689568        -7999.271541844733        
3952.123941985337         -4638.560256652068        -6875.091926982073        -2525.417810931132        1028.054285662656         1501.456494314654         -2464.378869878827        -5336.375585494563        -8012.915178405703        
3971.958885628672         -4623.394913234981        -6852.135395302874        -2601.112213381828        998.9093690502341         1456.662489375944         -2440.25764402654         -5345.582644159032        -8026.414739231259        
3991.703094447555         -4608.124168665556        -6829.022171813791        -2675.329583114508        969.1973047409556         1411.041106711957         -2416.092386066477        -5354.694146485592        -8039.770411850768        
4011.355624930671         -4592.74780523387         -6805.751945732336        -2748.073231966613        938.9514347044169         1364.642243853217         -2391.883656743972        -5363.710212863167        -8052.982381650596        
4030.915523846605         -4577.265603428299        -6782.324403745704        -2819.348721531016        908.2040140211466         1317.51413616119          -2367.632013218623        -5372.63096227299         -8066.050831884029        
4050.381828083162         -4561.677341929928        -6758.739230005798        -2889.16365270075         876.9861864886479         1269.703323457361         -2343.338009121653        -5381.456512294593        -8078.975943680998        
4069.75356448401          -4545.982797608303        -6734.996106124716        -2957.527464885148        845.3279698719853         1221.254630957759         -2319.002194612956        -5390.186979112274        -8091.75789605765         
4089.029749681911         -4530.181745516369        -6711.094711170532        -3024.451245587494        813.2582496819086         1172.211162827181         -2294.625116436888        -5398.82247752056         -8104.396865925839        
4108.209389928961         -4514.273958886566        -6687.034721663542        -3089.947550787445        780.8047804174712         1122.614306755248         -2270.207317977678        -5407.363120930444        -8116.893028102641        
4127.291480923363         -4498.25920912635         -6662.815811572771        -3154.030236360384        747.9941932767397         1072.503748056333         -2245.749339314003        -5415.809021374967        -8129.246555319638        
4146.275007633114         -4482.137265814585        -6638.437652313034        -3216.714300587395        714.8520094082342         1021.917491904052         -2221.251717272709        -5424.160289515334        -8141.457618232147        
4165.15894411609          -4465.907896697638        -6613.899912742345        -3278.015737661015        681.402657851635          970.8918924249301         -2196.714985482045        -5432.417034646263        -8153.526385428355        
4183.942253336572         -4449.570867686241        -6589.20225915988         -3337.951401972445        647.6694973902777         919.4616874891217         -2172.139674424077        -5440.579364701989        -8165.453023438342        
4202.623886978428         -4433.125942852406        -6564.344355304231        -3396.538882869412        613.6748416117043         867.660038149741          -2147.526311486494        -5448.647386261553        -8177.237696743046        
4221.20278525434          -4416.57288442651         -6539.325862352445        -3453.796389500436        579.4399865466403         815.5185717913555         -2122.875421013712        -5456.621204554627        -8188.880567783053        
4239.677876711503         -4399.911452794971        -6514.146438919386        -3509.742645306746        544.9852403239347         763.0674281527754         -2098.187524357258        -5464.500923466752        -8200.381796967413        
4258.048078033287         -4383.141406498093        -6488.805741057731        -3564.396791683655        510.3299543454195         710.3353074878687         -2073.463139925821        -5472.286645544926        -8211.741542682139        
4276.312293837138         -4366.262502228376        -6463.303422258672        -3617.778300309292        475.4925555454683         657.3495202192571         -2048.702783234272        -5479.978472002724        -8222.959961298882        
4294.469416468317         -4349.274494829006        -6437.639133452933        -3669.906893625128        440.4905793561484         604.13603752575           -2023.906966952432        -5487.576502725948        -8234.037207183312        
4312.518325789482         -4332.177137293038        -6411.812523012864        -3720.802472948912        405.3407030507224         550.7195423803641         -1999.076200952986        -5495.080836277455        -8244.973432703468        
4330.457888966135         -4314.970180762641        -6385.823236754863        -3770.485053705081        370.058779185114          497.1234806276625         -1974.210992359003        -5502.491569902515        -8255.768788237881        
4348.2869602477           -4297.653374528978        -6359.670917942713        -3818.974707267946        334.6598689000821         443.3701117511664         -1949.311845590797        -5509.808799533988        -8266.423422183958        
4366.004380744009         -4280.226466032735        -6333.355207291548        -3866.291508927301        299.1582748837536         389.4805590396572         -1924.379262412171        -5517.032619797159        -8276.937480965717        
4383.608978197619         -4262.689200864697        -6306.875742972828        -3912.455491505534        263.5675738288555         335.4748589106312         -1899.413741976372        -5524.163124014915        -8287.31110904197         
4401.099566750869         -4245.041322767094        -6280.232160619809        -3957.486604175967        227.9006482489058         281.3720091942523         -1874.415780871088        -5531.200404212286        -8297.544448914065        
4418.474946708826         -4227.282573635399        -6253.424093334208        -4001.404676054837        192.1697175434092         227.1900162205275         -1849.385873163352        -5538.144551121863        -8307.637641133566        
4435.733904296678         -4209.41269352095         -6226.451171693625        -4044.229384163686        156.3863682264928         172.9459405861271         -1824.324510443665        -5544.995654188038        -8317.590824309911        
4452.875211412669         -4191.431420633511        -6199.313023759838        -4085.9802253831          120.5615832515177         118.6559415072552         -1799.232181869738        -5551.753801571962        -8327.404135118064        
4469.897625375568         -4173.33849134529         -6172.009275088378        -4126.676492042869        84.70577038370539         64.33531969072646         -1774.109374209627        -5558.419080156193        -8337.077708305762        
4486.799888666836         -4155.133640194836        -6144.539548738801        -4166.337250818469        48.82878958608489         9.998558677325491         -1748.95657188457         -5564.991575549182        -8346.611676700995        
4503.580728667672         -4136.816599892161        -6116.903465286276        -4204.981324626657        12.93997939769179         -44.34063537034672        -1723.77425701113         -5571.471372089989        -8356.006171219196        
4520.238857390126         -4118.387101324275        -6089.100642834353        -4242.62727723553         -22.95181770646013        -98.66929544619052        -1698.562909443048        -5577.858552852529        -8365.261320870341        
4536.77297120291          -4099.844873561407        -6061.130697028711        -4279.293400327326        -58.8382309753797         -152.9751570441294        -1673.323006812658        -5584.153199650056        -8374.377252765989        
4553.181750551099         -4081.189643864462        -6032.993241072458        -4314.997702771157        -94.71133805578575        -207.2466230532445        -1648.055024571688        -5590.355393039412        -8383.354092126276        
4569.463859670039         -4062.42113769264         -6004.687885742431        -4349.757901884121        -130.5636426667334        -261.4727301834209        -1622.759436031745        -5596.465212325507        -8392.191962286655        
4585.617946292943         -4043.539078712405        -5976.214239407185        -4383.591416476731        -166.3880532587063        -315.6431168914132        -1597.43671240448         -5602.482735565281        -8400.890984704747        
4601.64264135246          -4024.543188807089        -5947.571908046171        -4416.515361496131        -202.1778626344749        -369.7479927728709        -1572.087322841049        -5608.408039572008        -8409.451278966852        
4617.536558675522         -4005.433188087714        -5918.760495270486        -4448.54654409652         -237.9267285075621        -423.7781093803351        -1546.711734471552        -5614.241199919197        -8417.872962794616        
4633.29829467184          -3986.208794904349        -5889.779602345399        -4479.701460981916        -273.6286549713113        -477.7247324239288        -1521.31041244368         -5619.982290944899        -8426.15615205135         
4648.926428015344         -3966.869725858967        -5860.628828214132        -4509.996296879021        -309.2779748484609        -531.5796153090196        -1495.88381996128         -5625.63138575526         -8434.300960748398        
4664.419519318966         -3947.415695819014        -5831.307769523759        -4539.446924012242        -344.8693328917725        -585.3349739632977        -1470.432418322453        -5631.188556228706        -8442.307501051459        
4679.77611080205          -3927.846417932364        -5801.81602065271         -4568.068902463681        -380.3976698035258        -638.9834629046381        -1444.95666695718         -5636.653873019677        -8450.175883286691        
4694.994725950528         -3908.161603643384        -5772.153173740022        -4595.877481312462        -415.8582070432603        -692.5181525002408        -1419.457023464754        -5642.027405562345        -8457.906215946627        
4710.07386916969          -3888.360962709994        -5742.318818716943        -4622.887600457645        -451.2464323901222        -745.9325073683576        -1393.933943650627        -5647.309222074284        -8465.498605696339        
4725.012025428936         -3868.444203222403        -5712.312543340231        -4649.113893037982        -486.5580862301285        -799.2203658728395        -1368.387881563249        -5652.499389560311        -8472.953157379117        
4739.80765989903          -3848.411031622963        -5682.1339332278          -4674.570688370615        -521.7891485345317        -852.3759206631512        -1342.819289530278        -5657.597973815689        -8480.269974022289        
4754.459217580908         -3828.261152727588        -5651.782571896474        -4699.272015338094        -556.9358265007613        -905.393700211338         -1317.228618194524        -5662.605039429967        -8487.449156842922        
4768.965122926253         -3807.994269748393        -5621.25804080232         -4723.231606160407        -591.9945428233477        -958.2685513005417        -1291.616316549742        -5667.520649790182        -8494.49080525327         
4783.323779449594         -3787.610084318148        -5590.559919383173        -4746.462900495098        -626.961924567353         -1010.995622419461        -1265.982831975794        -5672.344867084525        -8501.39501686627         
4797.533569331514         -3767.108296516351        -5559.687785103946        -4768.979049814021        -661.8347926137503        -1063.570348019071        -1240.328610273893        -5677.077752305253        -8508.161887501017        
4811.592853012786         -3746.488604896644        -5528.641213504394        -4790.792922011431        -696.6101516508497        -1115.988433589606        -1214.654095701146        -5681.719365252298        -8514.791511187854        
4825.499968779506         -3725.750706516672        -5497.419778250012        -4811.91710620193         -731.2851806832477        -1168.24584151688         -1188.95973100519         -5686.269764536177        -8521.283980173641        
4839.253232338466         -3704.894296968938        -5466.023051185563        -4832.363917671668        -765.8572240341455        -1220.33877767864         -1163.245957458217        -5690.729007581482        -8527.639384926879        
4852.850936382805         -3683.919070414559        -5434.450602391822        -4852.145402950584        -800.323782814783         -1272.263678743708        -1137.513214890962        -5695.097150629561        -8533.857814142568        
