Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   Orbiter7.MoonInertial.X   Orbiter7.MoonInertial.Y   Orbiter7.MoonInertial.Z   Orbiter8.MoonInertial.X   Orbiter8.MoonInertial.Y   Orbiter8.MoonInertial.Z   
-2362.25901987878         -5395.616390499286        -8083.706477547908        -961.5050265604514        -5744.071187898109        -8587.83080738259         5114.846209344891         -1322.867273654265        -1918.005661967996        -3462.623888159054        -4869.084238926589        -7307.631855155749        1844.0187178255           5578.474116849597         -8357.25841488142         -1376.367111249623        5675.707485938969         -8494.141712265118        5094.112512746389         3061.103479491605         -4595.511179467896        2881.055163734622         5216.464314797136         -7817.142487650475        
-2337.963230774854        -5404.348523680703        -8096.507739445311        -935.6713293821376        -5747.669820103969        -8592.923905407777        5102.739930877375         -1290.175146590802        -1869.184013751743        -3441.015072774317        -4882.490254859149        -7327.457329460303        1819.065635637962         5584.84531985526          -8366.770927634701        -1401.771532814804        5670.74813838437          -8486.673341853049        5085.229271079821         3085.393876991933         -4631.887867905054        2857.878135162813         5226.890950047644         -7832.730381248984        
-2313.626055246335        -5412.985913270852        -8109.166627164581        -909.822614465782         -5751.178123410151        -8597.881469938206        5090.116711126349         -1257.352548426075        -1820.173105013411        -3419.334114069934        -4895.794534308661        -7347.129752537236        1794.082452023402         5591.124104241899         -8376.144984999846        -1427.153327749344        5665.697194256587         -8479.067730872019        5076.13645840151          3109.55699781148          -4668.073678665882        2834.648113620846         5237.220613370242         -7848.173012429732        
-2289.24803401914         -5421.52867189917         -8121.683313239686        -883.9593054528523        -5754.596141447313        -8602.703570006241        5076.967925202538         -1224.400356100348        -1770.974359531363        -3397.581787289877        -4908.997262423509        -7366.649406873534        1769.069638253219         5597.310547863832         -8385.380702891765        -1452.512048687699        5660.554587627877         -8471.324780226481        5066.836604214157         3133.593166302715         -4704.06910157713         2811.365706480865         5247.453440381621         -7863.47058389493         
-2264.829704538395        -5429.976910828205        -8134.057968144451        -858.0818249227887        -5757.92391670373         -8607.390272941557        5063.28475764746          -1191.319516755291        -1721.589308665221        -3375.758860711561        -4922.098622661957        -7386.016572380322        1744.027663465677         5603.404727333807         -8394.478195361968        -1477.847246550169        5655.320251354889         -8463.444389008248        5057.332198065211         3157.502707357577         -4739.874627186364        2788.031516746589         5257.589565225993         -7878.623296132719        
-2240.371601021703        -5438.330739958968        -8146.290760301315        -832.1905944237078        -5761.16149052768         -8611.941644374776        5049.058197744336         -1158.111051547457        -1672.019597128005        -3353.866095755744        -4935.098796799604        -7405.23152640459         1718.956994705368         5609.40671802673          -8403.437574604817        -1503.158470506634        5649.994117074995         -8455.426454490895        5047.625690394256         3181.285946271557         -4775.490746559604        2764.646143121441         5267.629120581725         -7893.63134742729         
-2215.87425451164         -5446.590267836757        -8158.381856090506        -806.2860345026711        -5764.308903129422        -8616.357748241193        5034.279034747917         -1124.77605966985         -1622.266989072174        -3331.904247094382        -4947.997964936658        -7424.2945437413          1693.858096962649         5615.316594083852         -8412.258950963384        -1528.445267940406        5644.576115202624         -8447.270872124442        5037.719493359036         3204.943208613549         -4810.917951089155        2741.210180075723         5277.572237668035         -7908.494933868817        
-2191.338192927622        -5454.755601656914        -8170.331419858645        -780.3685647358943        -5767.366193583526        -8620.63864678418         5018.937853037118         -1091.315722594329        -1572.333374506969        -3309.874062756833        -4960.796305505268        -7443.205896645057        1668.731433212321         5621.13442841667          -8420.942432935553        -1553.70718441144         5639.066174925072         -8438.97753552947         5027.61598164076          3228.474820103147         -4846.156732310483        2717.724217912822         5287.419046251161         -7923.214249363431        
-2166.763941117242        -5462.826847269956        -8182.139613927662        -754.438603758812         -5770.333399830968        -8624.784400558652        5003.02502719569          -1057.731308547198        -1522.220776065951        -3287.776284234133        -4973.49399527692         -7461.965854842216        1643.57746445213          5626.860292710655         -8429.488127179735        -1578.943763619434        5633.464224198891         -8430.546336491505        5017.31749322926          3251.881106492947         -4881.207581728435        2694.188842834468         5297.169674651232         -7937.78948564289         
-2142.152020906738        -5470.804109187447        -8193.806598603202        -728.4965692957921        -5773.210558680992        -8628.795068434381        4986.530717026093         -1024.024177230487        -1471.9313561444          -3265.611646581587        -4986.091209369712        -7480.574685542611        1618.396649740898         5632.494257429091         -8437.89613852062         -1604.154547366285        5627.770189745876         -8421.977164955111        5006.826330188604         3275.162393457314         -4916.070990651846        2670.604637005075         5306.82424974849          -7952.220832274441        
-2117.502951151022        -5478.687490587123        -8205.332532183384        -702.5428781899682        -5775.997705813148        -8632.67070759926         4969.444862504024         -990.1957848041784        -1421.467424427421        -3243.380878519674        -4998.58812125586         -7499.032653451635        1593.189446236123         5638.0363918168           -8446.166569954978        -1629.339075518394        5621.983997048868         -8413.26990901801         4996.144759403687         3298.319006486447         -4950.747450036462        2646.972178615048         5316.382896989642         -7966.508476670453        
-2092.817247782921        -5486.477093318361        -8216.717570967012        -676.5779464325751        -5778.694875779387        -8636.411373562471        4951.757178681175         -956.2476891429396        -1370.831445830845        -3221.084702533088        -5010.984902768862        -7517.340020781994        1567.956309231347         5643.486763903697         -8454.299522657006        -1654.496885968605        5616.10557034763          -8404.424454925           4985.275013308477         3321.351270785381         -4985.237450335524        2623.292041943409         5325.845740394143         -7980.652604097879        
-2068.095423861931        -5494.173017907306        -8227.961869262101        -650.6021891924902        -5781.302102005458        -8640.017120157485        4933.457150545291         -922.1815553834313        -1320.026048877713        -3198.723834968463        -5023.281724111177        -7535.497047265526        1542.697692193149         5648.845440508623         -8462.295095983864        -1679.627514597698        5610.134832634765         -8395.44068706184         4974.219290596084         3344.259511178476         -5019.541481357999        2599.564797419298         5335.212902560481         -7994.653397687944        
-2043.33798962229         -5501.775363562396        -8239.065579393966        -624.6160208452784        -5783.819416793121        -8643.487999545148        4914.534027848829         -887.9991617786           -1269.054034535511        -3176.29898613019         -5035.478753861389        -7553.503990165278        1517.414046797756         5654.112487242557         -8470.153387481114        -1704.730495235417        5604.071705651528         -8386.318487948942        4962.979756911693         3367.044052018609         -5053.660032133776        2575.791011682915         5344.484504672408         -8008.511038445344        
-2018.545452520513        -5509.28422817908         -8250.028851713432        -598.6198550023255        -5786.246851321717        -8646.824062216416        4894.976819917851         -853.7024058761308        -1217.918385538971        -3153.810860374797        -5047.576158981421        -7571.361104287033        1492.105822967394         5659.287968512333         -8477.874492887844        -1729.805359621154        5597.916109883285         -8377.057738235104        4951.558545528183         3389.705217100505         -5087.593590785953        2551.971247645211         5353.660666504991         -8022.225705257675        
-1993.718317282444        -5516.699708345404        -8260.851834604924        -572.6141045398545        -5788.58443564974         -8650.025356995262        4874.774290455563         -819.2933110390441        -1166.622276226262        -3131.260156203789        -5059.57410482422         -7589.068641991413        1466.773468906176         5664.371947523789         -8485.458506141935        -1754.851637364394        5591.667964555207         -8367.658316691057        4939.957758005738         3412.243329578836         -5121.342644409189        2528.106064547203         5362.741506430786         -8035.797574904573        
-1968.857085949421        -5524.021899346553        -8271.534674494265        -546.5991816275055        -5790.832198716525        -8653.091931041388        4853.914952356252         -784.7740333278198        -1115.169082916487        -3108.64756635495         -5071.472755140858        -7606.626853205322        1441.417431135778         5669.364486285369         -8492.905519385124        -1779.868855904468        5585.327187627961         -8358.12010020297         4928.179464835004         3434.658711890515         -5154.907678954653        2504.19601801812          5371.727141425712         -8049.226822066965        
-1943.962257924344        -5531.250895170204        -8282.077515856654        -520.575497757236         -5792.99016834388         -8656.023829852784        4832.387062548252         -750.1468687643064        -1063.562394858774        -3085.973777892155        -5083.272272087983        -7624.035985433962        1416.038154530776         5674.265645611216         -8500.215622967924        -1804.856540470064        5578.89369579294          -8348.442963765643        4916.225706064957         3456.951685680775         -5188.289179120737        2480.241660132946         5380.617687075108         -8062.513619335979        
-1919.034330016846        -5538.386788511183        -8292.480501224345        -494.5434637716971        -5795.058371237363        -8658.821097268286        4810.178616885969         -715.4142609976116        -1011.806025783881        -3063.23947229379         -5094.972816234862        -7641.296283772215        1390.636082353652         5679.075485124427         -8507.388905454514        -1829.814214038168        5572.367404467892         -8338.626780476043        4904.098491915589         3479.12257173314          -5221.487628249364        2456.243539469229         5389.413257579727         -8075.658137222053        
-1894.073796488112        -5545.429670776473        -8302.743771194364        -468.5034898927552        -5797.036832987913        -8661.483775469998        4787.277345114882         -680.5788093953161        -959.9040260916227        -3040.445325539768        -5106.574546571064        -7658.407990916574        1365.211656289495         5683.794063260197         -8514.425453627628        -1854.741397292761        5565.748227792152         -8328.671421526175        4891.799803375849         3501.17168990284          -5254.503508227936        2432.202201162843         5398.113965761382         -8088.660544163664        
-1869.081149095087        -5552.379632089869        -8312.867464435927        -442.4559857497516        -5798.925578073075        -8664.011904985673        4763.670705935394         -645.6432775824214        -907.8606957082811        -3017.592008196982        -5118.07762051333         -7675.371347176551        1339.765316480509         5688.421437268902         -8521.325352493121        -1879.637608582823        5559.036078621924         -8318.576756196446        4879.331592787319         3523.099359054118         -5287.33729939608         2408.118186963402         5406.719923068769         -8101.521006536175        
-1844.05687713431         -5559.236761296692        -8322.851717698097        -416.4013604077336        -5800.724629858392        -8666.405524691072        4739.345882195281         -610.6106024521869        -855.6805976496835        -2994.680185503763        -5129.482193912903        -7692.186590486235        1314.29750156001          5692.957663219131         -8528.088685284631        -1904.50236387999         5552.230868525396         -8308.342651848332        4866.695784413954         3544.905897000397         -5319.989480457705        2383.992035288655         5415.231239583285         -8114.239688660484        
-1819.001467485068        -5566.001145968621        -8332.696665816969        -390.3400223955396        -5802.434010598576        -8668.664671811886        4714.289776243939         -575.483903674467         -803.3685723280651        -2971.710517452564        -5140.788421062927        -7708.853956415842        1288.808648686449         5697.402796000533         -8534.715533468087        -1929.335176735854        5545.332507778134         -8297.968973917508        4853.89427499834          3566.591620447813         -5352.460528397583        2359.824281278241         5423.648024024733         -8126.81675281169         
-1793.915404652304        -5572.672872408002        -8342.402441722923        -364.272379733884         -5804.053741438896        -8670.789381926123        4688.489005485782         -540.2664937280351        -750.929752641212         -2948.683658871712        -5151.996454705368        -7725.373678183038        1263.299193576822         5701.756889326905         -8541.205976746074        -1954.135558238428        5538.340905357909         -8287.455585906398        4840.928934304771         3588.156844941841         -5384.750918402307        2335.615456846805         5431.970383756678         -8139.252359227481        
-1768.799170808721        -5579.25202565256         -8351.969176447979        -338.1988399630936        -5805.583842416061        -8672.779688965937        4661.92989817413          -504.9618884836673        -698.369579884602         -2925.600259505707        -5163.106446038233        -7741.745986664435        1237.7695705402           5706.019995738869         -8547.560093062173        -1978.90301696863         5531.255968939746         -8276.802349377016        4827.801605649584         3609.601884816773         -5416.861123785813        2311.36609073641          5440.198424792208         -8151.546666116657        
-1743.653245836846        -5585.738689479884        -8361.396999132616        -312.1198101711925        -5807.024332459434        -8674.635625219555        4634.598489492579         -469.573818367382         -645.6938205288607        -2902.460964094324        -5174.118544722616        -7757.971110406797        1212.220212510583         5710.192166606721         -8553.777958605206        -2003.637058955675        5524.077604890917         -8266.009123943455        4814.514106418937         3630.927053147636         -5448.791615918861        2287.076708568144         5448.332251799351         -8163.699829667283        
-1718.478107370174        -5592.13294641173         -8370.686037032923        -286.0356970214052        -5808.37522939191         -8676.357221333164        4606.480517975433         -434.1062401319505        -592.9085839053441        -2879.266412450466        -5185.032898889855        -7774.04927563839         1186.651551079878         5714.273452132999         -8559.859647813282        -2028.337187632424        5516.805718265765         -8255.075767264294        4801.068228574644         3652.132661705371         -5480.542864162329        2262.747832893336         5456.371968106367         -8175.712004055124        
-1693.274230834271        -5598.434877718391        -8379.836415527359        -259.946906779951         -5809.636549931252        -8677.944506312662        4577.561422325147         -398.563349268632         -540.0203408456873        -2856.017239536857        -5195.849655148573        -7789.980706279952        1161.064016530378         5718.263901355269         -8565.805233377963        -2053.002903790009        5509.440212800633         -8244.002135035058        4787.465739148174         3673.219020913763         -5512.115335804585        2238.379983243765         5464.317675707396         -8187.583341451595        
-1668.042089487222        -5604.644563423004        -8388.848258123558        -233.8538453436922        -5810.808309690445        -8679.397507525253        4547.8263386912           -362.9495930889389        -487.035943320021         -2832.714075541531        -5206.568958591495        -7805.765623956104        1135.458037867123         5722.163562148809         -8571.614786248043        -2077.633705531887        5501.980990908283         -8232.788080980506        4773.708380723139         3694.186439809622         -5543.509496001992        2213.97367618166          5472.16947526735          -8199.31399203185         
-1642.782154459623        -5610.76208230562         -8397.721686465055        -207.7569182674633        -5811.890523178969        -8680.716250701051        4517.260098481493         -327.269684509316         -433.9626451220829        -2809.357545952225        -5217.190952802601        -7821.404248006147        1109.83404284998          5725.972481228702         -8577.288375633536        -2102.229088227352        5494.427953672886         -8221.433456846629        4759.79787190666          3715.035226004431         -5574.725807723182        2189.529425348737         5479.927466127439         -8210.904103982728        
-1617.494894794392        -5616.787511907634        -8406.456820337713        -181.6565307917772        -5812.883203803387        -8681.900759934593        4485.847226786049         -291.5286165704601        -380.8081236480211        -2785.948271629604        -5227.715779863822        -7836.896795495093        1084.192458025558         5729.690704152745         -8582.826069009287        -2126.788544464653        5486.781000844436         -8209.938112392963        4745.73590778996          3735.76568564889          -5605.764731696399        2165.047741514689         5487.591746310354         -8222.353823510522        
-1592.180777485861        -5622.720928535506        -8415.053777676396        -155.5530878700665        -5813.786363868101        -8682.95105768615         4453.571941500297         -255.7316777256201        -327.5805028182222        -2762.486868879438        -5238.143580362084        -7852.243481224636        1058.533708758798         5733.318275323603         -8588.227932118811        -2151.311564003292        5479.040030833276         -8198.301895384357        4731.524160398316         3756.378123398928         -5636.626726360177        2140.52913262535          5495.162412525038         -8233.66329484887         
-1566.84026751871         -5628.562407265068        -8423.51267457119         -129.4469941960415        -5814.600014576106        -8683.86716478318         4420.418153245118         -219.8844679292524        -274.2883771897468        -2738.973949523497        -5248.474493396061        -7867.444517743861        1032.858219264424         5736.855237991258         -8593.494028977642        -2175.797633725888        5471.204940704745         -8186.524651582906        4717.16427913087          3776.872842384386         -5667.312247816619        2115.974103849905         5502.63956017216          -8244.832660266227        
-1541.473827906419        -5634.312021945487        -8431.833625273808        -103.3386542311637        -5815.324166029459        -8684.649100421375        4386.369466191274         -183.9929155607824        -220.9408373087354        -2715.410120969871        -5258.708656582865        -7882.500115360046        1007.166412638238         5740.301634255156         -8598.624421877001        -2200.246237589337        5463.275626173243         -8174.606224739779        4702.657891190174         3797.250144178921         -5697.821749787894        2091.383157627803         5510.023283348652         -8255.862060073589        
-1516.081919729273        -5639.969845202926        -8440.016742203676        -77.22847223162535        -5815.958827229973        -8685.296882165945        4351.409179905953         -148.0632952158339        -167.5474963496963        -2691.795986281621        -5268.846206064918        -7897.410482149367        981.4587108880805         5743.657505066425         -8603.619171387079        -2224.656856575632        5455.25198159687          -8162.546456586802        4688.006602002308         3817.510328772245         -5728.155683575256        2066.756793714885         5517.313674853067         -8266.751632631756        
-1490.665002172202        -5645.535948444507        -8448.062135954126        -51.11685227591079        -5816.504006079456        -8685.810525952635        4315.520292352216         -112.1022463963018        -114.1185180889152        -2668.132144244941        -5278.887276516471        -7912.17582396738         955.7355349646823         5746.922890230198         -8608.478336360276        -2249.028968641534        5447.133899971435         -8150.345186828054        4673.211995627411         3837.653694543929         -5758.314498020773        2042.095509229315         5524.510826190002         -8277.501514358883        
-1465.223532561969        -5651.010401862208        -8455.969915298308        -25.00419829163002        -5816.959709380521        -8686.190046088654        4278.68550418457          -76.11679313139757        -60.66464625592926        -2644.41918943607         -5288.832001150295        -7926.796344459523        929.9973047923413         5750.097828407423         -8613.201973934512        -2273.362048668205        5438.921272924868         -8138.002253131417        4658.275635160884         3857.680538238783         -5788.298639471264        2017.399798696511         5531.61482757522          -8288.111839737627        
-1439.757966404199        -5656.393274436356        -8463.74018719513         1.109085917007178         -5817.325942836644        -8686.435455253581        4240.887224497972         -40.11436455778312        -7.197235305153299        -2620.657712287357        -5298.68051172432         -7941.272245071625        904.2444392993057         5753.182357117184         -8617.790139536286        -2297.65556840974         5430.613990711106         -8125.517491119797        4643.199063125678         3877.59115494421          -5818.108551745012        1992.670154093968         5538.62576794019          -8298.582741322345        
-1414.268757420097        -5661.684633939352        -8471.373056795041        27.22259664227022         -5817.60271105275         -8686.546764500206        4202.107578203053         -4.102816486323718        46.27171735442244         -2596.848299152189        -5308.432938548038        -7955.603725060209        878.4773564482166         5756.176512738341         -8622.242886883614        -2321.908996441314        5422.211942204274         -8112.890734362591        4627.983801855997         3897.385838068323         -5847.74467610041         1967.907064895291         5545.543734936742         -8308.914349746134        
-1388.756357582577        -5666.884546939342        -8478.868627445801        53.33593024572474         -5817.790017535153        -8686.523983255116        4162.328415216616         31.90954602113925         99.72953763784608         -2572.991532369226        -5318.089410489134        -7969.79098150268         852.696473265969          5759.080330511788         -8626.560267989029        -2346.121798106411        5413.715014892805         -8100.121814366663        4612.631353872188         3917.064879320445         -5877.207451206923        1943.111018113996         5552.368814941728         -8319.1067937279          
-1363.22121715243         -5671.993078803644        -8486.227000698011        79.44868313107872         -5817.887864692137        -8686.367119319446        4121.531321673654         67.91394504538039         153.162839544646          -2549.087990325497        -5327.650054979662        -7983.834209307533        826.9022058739502         5761.893844541861         -8630.74233316243         -2370.293435463624        5405.123094873037         -8087.21056056759         4597.143202247564         3936.628568692249         -5906.497313117987        1918.282498346409         5559.101093061559         -8329.160200079088        
-1337.663784713688        -5677.010293702246        -8493.448276310664        105.5604517172033         -5817.896253833664        -8686.076178869407        4079.697633386211         103.9011051583802         206.5574883812224         -2525.138247518917        -5337.114998022735        -7997.733601224434        801.0949695176096         5764.617087798601         -8634.789131013706        -2394.423367232492        5396.436066843336         -8074.156800320576        4581.520810967108         3956.077194440586         -5935.614695245982        1893.421987814538         5565.740653136512         -8339.07469371066         
-1312.08450720922         -5681.936254611181        -8500.532552256627        131.6708324109495         -5817.815185171901        -8685.651166456664        4036.808451793942         139.8612277188222         259.8985624354682         -2501.142874619458        -5346.484364198463        -8011.489347854163        775.2751785961445         5767.250092119037         -8638.700708455493        -2418.511048738786        5387.65381409775          -8060.960358891345        4565.765625278204         3975.411043071595         -5964.560028339125        1868.529966408212         5572.287577745446         -8348.8503976395          
-1286.483829975565        -5686.771023315785        -8507.479924727872        157.7794215801987         -5817.644657820987        -8685.092085008771        3992.844662672607         175.7839641129249         313.1703131047543         -2477.102438529924        -5355.758276670531        -8025.101637658547        749.4432466920698         5769.792888209107         -8642.4771107056          -2442.555931859039        5378.776218519779         -8047.621059446916        4549.879072033771         3994.630399325863         -5993.333740459959        1843.606911726762         5578.741948209761         -8358.487432995345        
-1260.862196777598        -5691.514660414134        -8514.290488140774        183.8858155266498         -5817.384669797088        -8684.398935829435        3947.786957888107         211.658387948235          366.3561234926747         -2453.01750244564         -5364.936857192253        -8038.57065697026         723.5995866004087         5772.245505645114         -8646.118381289591        -2466.557464964251        5369.803160575975         -8034.138723046344        4533.862560028036         4013.735546164622         -6021.93625696571         1818.6532991204           5585.103844597936         -8367.985919026978        
-1235.220049843134        -5696.167225320125        -8520.96433514118         209.9896104587533         -5817.035218018282        -8683.571718598687        3901.615860507562         247.4729662194732         419.4384655059548         -2428.888625913329        -5374.020226112742        -8051.896590002551        697.7446103580005         5774.607972875412         -8649.624562043144        -2490.515092862857        5360.734519309714         -8020.513168631238        4517.717480324762         4032.726764757652         -6050.368000490242        1793.669601730973         5591.373345729662         -8377.34597310875         
-1209.557829896832        -5700.728776266798        -8527.501556609583        236.0904024646734         -5816.596298304328        -8682.61043137309         3854.311753601942         283.2155294762924         472.398855502106          -2404.716364889289        -5383.008502382901        -8065.079618858785        671.8787292725174         5776.880317221629         -8652.995693114208        -2514.428256742947        5351.570172334323         -8006.744213016354        4501.445206578675         4051.60433447134          -6078.629390927556        1768.65629053241          5597.55052917992          -8386.567710746895        
-1183.875976194162        -5705.199370309128        -8533.902241665986        262.1877874851634         -5816.067905376782        -8681.515070585679        3805.854913099756         318.8732410401572         525.2178085613996         -2380.501271796646        -5391.901803561661        -8078.119923542108        646.0023539514514         5779.062564880413         -8656.231812965329        -2538.296394113626        5342.30999582709          -7992.831670880027        4485.047095349815         4070.36853285844          -6106.720845416829        1743.613834370801         5603.635471283167         -8395.65124558573         
-1158.174926554959        -5709.579063327285        -8540.166477674677        288.2813612863538         -5815.450032858294        -8680.285631045874        3756.225545075926         354.4325653329724         577.8747914824053         -2356.243895581982        -5400.700245821732        -8091.01768196479         620.1158943308692         5781.154740924423         -8659.332958375628        -2562.118938745611        5332.953864522104         -7978.775354754354        4468.524486411159         4089.019635648583         -6134.642778328707        1718.542700003745         5609.628247137298         -8404.596689413651        
-1132.455117396603        -5713.867910029483        -8546.294350249198        314.3707194326271         -5814.742673272674        -8678.922105939477        3705.403827884351         389.8792354011675         630.3481746318575         -2331.944781770988        -5409.403943955724        -8103.773069957562        594.2197597040795         5783.156869303901         -8662.299164442898        -2585.895320611016        5323.501651703962         -7964.575075015542        4451.878703049792         4107.557916739606         -6162.3956012532          1693.443352139817         5615.528930607601         -8413.404152169329        
-1106.716983767197        -5718.06596395513         -8552.285943256837        340.4554572594643         -5813.945818044303        -8677.424486828328        3653.369959567644         425.1982197413454         682.615182813548          -2307.604472523701        -5418.013011381787        -8116.386261278967        568.3143587503582         5785.068972847774         -8665.130464585469        -2609.62496582212         5313.95322920091          -7950.230639873975        4435.111052361433         4125.983648189809         -6189.979722988588        1668.316253477096         5621.33759433066          -8422.073741947417        
-1080.96095937831         -5722.173277477152        -8558.141338823305        366.5351698461454         -5813.059457497788        -8675.792763650039        3600.104211000085         460.3736885616672         734.6518453618337         -2283.223506688635        -5426.527560149669        -8128.857427624374        542.400099563296          5786.891073264764         -8667.826890544064        -2633.307296569517        5304.308467378083         -7935.741855364351        4418.222825539124         4144.297100211028         -6217.395549531793        1643.161864741705         5627.054309718136         -8430.605565004516        
-1055.187476637395        -5726.189901805308        -8563.860617337137        392.60945198845           -5812.083580857434        -8674.026924717647        3545.586985241476         495.3889796417789         786.4329457110725         -2258.802419856511        -5434.947700946068        -8141.186738635181        516.477389679203          5788.623191144667         -8670.388472383464        -2656.941731059138        5294.567235130467         -7921.108525335469        4401.21529815541          4162.49854116264          -6244.64348406982         1617.9806447257           5632.679146960611         -8438.999725764821        
-1029.396966680244        -5730.115886988642        -8569.443857454229        418.6778981714742         -5811.018176246609        -8672.126956718974        3489.798883598472         530.226563989534          837.9319707432587         -2234.341744413105        -5443.273543100688        -8153.374361907656        490.5466361053986         5790.265345959342         -8672.815238494251        -2680.527683448629        5284.729399876378         -7906.330451440299        4384.089730438893         4180.588237545977         -6271.723926972336        1592.773050324933         5638.212175031193         -8447.256326825765        
-1003.589859402942        -5733.951281918213        -8574.891136101942        444.7401025421277         -5809.86323068745         -8670.092844716302        3432.720778904884         564.8680115300231         889.1210602753272         -2209.842009591492        -5451.505194591708        -8165.420463001938        464.6082453484414         5791.81755606347          -8675.107215594267        -2704.064563782449        5274.794827550068         -7891.407433125627        4366.847367544833         4198.566453999956         -6298.63727578515         1567.53953657602          5643.653461689129         -8455.375468963583        
-977.7665834937361        -5737.696134329541        -8580.202528483409        470.7956588817469         -5808.618730099755        -8667.924572145537        3374.33389654351          599.2939571085153         939.9709571113344         -2185.30374152353         -5459.642762051313        -8177.325205450703        438.6626234421274         5793.279838695831         -8677.264428730065        -2727.551777926419        5264.7633825948           -7876.33926762169         4349.48943982026          4216.433453296893         -6325.38392522512         1542.280556693557         5649.003073483589         -8463.357251138659        
-951.9275664645829        -5741.35049080546         -8585.378108081757        496.8441605786793         -5807.28465930064         -8665.622120815504        3314.619903734856         633.4840671324055         990.4509581577731         -2160.72746329091         -5467.686350771226        -8189.088750767842        412.7101759756042         5794.652209980006         -8679.286901278421        -2750.988727500982        5254.634927955922         -7861.125749931991        4332.017163063429         4234.189496339299         -6351.964267175499        1516.996562106535         5654.261075756978         -8471.201770500949        
-926.0732346826408        -5744.914396778215        -8590.417946663918        522.8852006006055         -5805.861002003541        -8663.185470907221        3253.561007615644         667.4170072348206         1040.528867178597         -2136.11369497524         -5475.636064708           -8200.711258457159        386.7513081212819         5795.934684925189         -8681.174654947448        -2774.374809813686        5244.40932507359          -7845.766672822618        4314.431738778017         4251.834842157259         -6378.378690682643        1491.688002494659         5659.42753264826          -8478.909122395125        
-900.2040134013223        -5748.387896532251        -8595.322114284732        548.9183714670362         -5804.347740817524        -8660.614600972884        3191.14006261545          701.0704113969114         1090.170949854306         -2111.462953707756        -5483.492006488726        -8212.192886020755        360.7864246626559         5797.127277426829         -8682.927709777869        -2797.709417790611        5234.086433875433         -7830.261826811766        4296.734354422166         4269.369747906108         -6404.627581953304        1466.355325824203         5664.502507096739         -8486.479400365817        
-874.3203267913486        -5751.771033206198        -8600.090679290646        574.9432652215764         -5802.744857246173        -8657.909487934987        3127.340687614778         734.4208530309843         1139.341891902179         -2086.775753718306        -5491.254277415923        -8223.533788967383        334.8159300222178         5798.230000267562         -8684.546084144124        -2820.991939906642        5223.666112769512         -7814.611000159086        4278.926183652104         4286.794468865264         -6430.711324352975        1440.998978383665         5669.486060844967         -8493.912696162617        
-848.4225979715411        -5755.063848795427        -8604.72370832364         600.9594734041893         -5801.052331686893        -8655.070107085194        3062.147393327468         767.4438185924082         1188.004761116201         -2062.052606383775        -5498.922977473121        -8234.734120820882        308.8402282890165         5799.242865117616         -8686.029794755334        -2844.221760114946        5213.14821863675          -7798.813978854974        4261.008386561269         4304.109258436773         -6456.63029840478         1415.619404819096         5674.378254442185         -8501.209099745058        
-822.5112490393803        -5758.266384154325        -8609.22126632469         626.9665870232566         -5799.270143429691        -8652.09643208317         2995.545720294671         800.1136843613931         1236.120974291844         -2037.294020275818        -5506.498205329874        -8245.794033128244        282.8597232465982         5800.165882535453         -8687.378856656229        -2867.398257775058        5202.532606823719         -7782.870546609716        4242.982109914097         4321.314368145366         -6482.384881789418        1390.217048168881         5679.179147247516         -8508.368699287385        
-796.5867011013324        -5761.378678998095        -8613.583416537498        652.964196527726          -5797.398270656297        -8648.988434955303        2927.52238779969          832.4036971096648         1283.650270111684         -2012.500501208153        -5513.980058346933        -8256.713675467792        256.8748184003343         5800.999061968294         -8688.593283228052        -2890.520807580266        5191.819131135242         -7766.780484842631        4224.848487375508         4338.410047637881         -6507.975449345482        1364.792349898606         5683.888797433174         -8515.391581183416        
-770.6493743032042        -5764.400771905319        -8617.810220511863        678.9518917790556         -5795.436690438888        -8645.746086093568        2858.065453915187         864.2859594451147         1330.550689184078         -1987.672552283242        -5521.36863258126         -8267.493195457093        230.8859170053329         5801.742411752581         -8689.67308618917         -2913.588779483485        5181.007643826655         -7750.543572671217        4206.608639735379         4355.396544684249         -6533.40237307077         1339.345749935397         5688.507261987193         -8522.277830051229        
-744.6996878600912        -5767.332700319763        -8621.901738107117        704.9292620230699         -5793.385378738865        -8642.369354253839        2787.164486768394         895.7314207065501         1376.778562541906         -1962.810673938337        -5528.664022791199        -8278.132738760905        204.8934220936499         5802.395939114271         -8690.618275595858        -2936.601538622286        5170.09799559653          -7734.159586899914        4188.263675128808         4372.274105178018         -6558.666022124118        1313.877686701977         5693.03459671681          -8529.027528737643        
