Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-2530.944033214255        10204.22561683273         -1631.88592942289         1793.78355763189          3373.591015014565         3093.372160673694         2509.274293773517         -4739.212157414411        -8595.84498575484         -1878.294713615847        -4387.595559622801        -1178.223238733277        
-2553.088372318904        10219.92548596842         -1659.579507993534        1775.680879258463         3443.368809269159         3081.111088664795         2534.713400655077         -4727.439498518826        -8625.580034977989        -1856.837604832413        -4417.406426172762        -1241.452286364569        
-2575.195621508814        10235.47691949498         -1687.248558740161        1757.319659181681         3512.645736316103         3068.401687570411         2560.109887827086         -4715.587663945975        -8655.16990527304         -1835.110134809496        -4446.574580752815        -1304.500814707979        
-2597.26571620554         10250.88071487856         -1714.892846794857        1738.707783788239         3581.422137937858         3055.254914760706         2585.463656566455         -4703.657460870803        -8684.615211471159        -1813.120911297301        -4475.108976029675        -1367.363517898542        
-2619.298593671192        10266.13766251656         -1742.512141129817        1719.852942688201         3649.698583963211         3041.681497399957         2610.774611088462         -4691.64968688041         -8713.916563954757        -1790.87832156627         -4503.018510118418        -1430.035393653001        
-2641.294192967907        10281.24854581925         -1770.106214486295        1700.762631745223         3717.475858183461         3027.69193406307          2636.042658478545         -4679.565130122297        -8743.074568689161        -1768.390536057297        -4530.312019878766        -1492.511730943457        
-2663.252454918256        10296.21414129052         -1797.674843305227        1681.444156256824         3784.754944902495         3013.296496675117         2661.267708625674         -4667.404569449485        -8772.089827254618        -1745.665512180829        -4556.998274829297        -1554.788098024437        
-2685.173322066534        10311.0352186074          -1825.217807659035        1661.904634262217         3851.537016104441         2998.505232739582         2686.449674157499         -4655.168774563354        -8800.962936878321        -1722.71099824            -4583.08597164345         -1616.860330816882        
-2707.056738640982        10325.71254069835         -1852.734891185159        1642.150999955949         3917.823419220804         2983.327967822028         2711.588470376824         -4642.85850615357         -8829.694490466238        -1699.534537455285        -4608.583729189762        -1678.724521651748        
-2728.902650516757        10340.24686382082         -1880.225881020713        1622.190007188416         3983.615665479505         2967.774308259832         2736.684015199804         -4630.474516035581        -8858.285076635133        -1676.143472069773        -4633.500084083469        -1740.377008373529        
-2750.71100517975         10354.63893763733         -1907.690567738551        1602.028233035249         4048.91541881673          2951.853644069866         2761.736229095492         -4618.017547285766        -8886.735279744549        -1652.544947516129        -4657.843486715574        -1801.814363802434        
-2772.481751691346        10368.8895052913          -1935.128745284572        1581.672081419572         4113.724485332379         2935.57515202809          2786.745035026892         -4605.488334373804        -8915.045679928648        -1628.745916628308        -4681.622297728376        -1863.033385553164        
